S.No.,State Code,State Name,District Code,District Name,Sub-district Code,Sub-district Version,Sub-district Name,Census 2001 code,Census 2011 code
5401,28,ANDHRA PRADESH,519,SRIKAKULAM,4805,1,Ranastalam,37,04805
5402,24,GUJARAT,456,PORBANDAR,3823,1,Ranavav,2,03823
5403,1,JAMMU AND KASHMIR,5,JAMMU,80,3,Ranbir Singh Pura,2,00080
5404,28,ANDHRA PRADESH,505,EAST GODAVARI,4909,1,Rangampeta,25,04909
5405,35,ANDAMAN AND NICOBAR ISLANDS,632,NORTH AND MIDDLE ANDAMAN,5921,1,Rangat,0,05921
5406,18,ASSAM,291,KAMRUP,5934,1,Rangia Pt,,00000
5407,18,ASSAM,287,GOALPARA,2017,1,Rangjuli,5,02017
5408,19,WEST BENGAL,309,DARJEELING,2155,1,Rangli Rangliot,2,02155
5409,11,SIKKIM,225,Gangtok,6396,1,Rangpo,,00000
5410,10,BIHAR,192,BHAGALPUR,1333,1,Rangra Chowk,5,01333
5411,8,RAJASTHAN,111,PALI,6898,4,Rani,,00000
5412,6,HARYANA,74,SIRSA,391,4,Rania,3,00391
5413,20,JHARKHAND,606,KHUNTI,2702,1,Rania,15,02702
5414,29,KARNATAKA,540,HAVERI,5495,1,Ranibennur,7,05495
5415,19,WEST BENGAL,305,BANKURA,2375,1,Ranibundh,20,02375
5416,10,BIHAR,188,ARARIA,1115,1,Raniganj,4,01115
5417,9,UTTAR PRADESH,174,PRATAPGARH,884,1,Raniganj,3,00884
5418,19,WEST BENGAL,704,PASCHIM BARDHAMAN,2271,2,Raniganj,4,02271
5419,5,UTTARAKHAND,45,ALMORA,328,1,Ranikhet,2,00328
5420,17,MEGHALAYA,658,SOUTH WEST KHASI HILLS,1983,2,Ranikor,4,01983
5421,19,WEST BENGAL,319,MURSHIDABAD,2236,1,Raninagar - I,14,02236
5422,19,WEST BENGAL,319,MURSHIDABAD,2233,1,Raninagar - II,11,02233
5423,20,JHARKHAND,326,DUMKA,2672,1,Ranishwar,7,02672
5424,8,RAJASTHAN,104,JALORE,591,1,Raniwara,7,00591
5425,23,MADHYA PRADESH,411,JABALPUR,7025,4,Ranjhi,,00000
5426,20,JHARKHAND,328,GARHWA,2511,1,Ranka,12,02511
5427,32,KERALA,564,PATHANAMTHITTA,5681,2,Ranni,3,05681
5428,23,MADHYA PRADESH,432,SHIVPURI,6976,1,Rannod,,00000
5429,24,GUJARAT,676,BOTAD,3785,2,Ranpur,9,03785
5430,24,GUJARAT,449,KACHCHH,3723,1,Rapar,2,03723
5431,28,ANDHRA PRADESH,502,ANANTAPUR,5331,1,Raptadu,28,05331
5432,28,ANDHRA PRADESH,515,SPSR NELLORE,5175,1,Rapur,23,05175
5433,21,ODISHA,365,MAYURBHANJ,2868,1,Raruan,28,02868
5434,21,ODISHA,365,MAYURBHANJ,2879,1,Rasagobindapur,17,02879
5435,8,RAJASTHAN,95,CHITTORGARH,655,1,Rashmi,1,00655
5436,33,TAMIL NADU,580,NAMAKKAL,5746,2,Rasipuram,2,05746
5437,21,ODISHA,352,DHENKANAL,2998,1,Rasol,8,02998
5438,9,UTTAR PRADESH,126,BALLIA,977,2,Rasra,3,00977
5439,9,UTTAR PRADESH,156,KANPUR DEHAT,843,3,Rasulabad,1,00843
5440,8,RAJASTHAN,96,CHURU,485,1,Ratangarh,6,00485
5441,9,UTTAR PRADESH,149,HAMIRPUR,865,3,Rath,2,00865
5442,6,HARYANA,61,FATEHABAD,386,5,Ratia,1,00386
5443,23,MADHYA PRADESH,423,RATLAM,3507,5,Ratlam,6,03507
5444,23,MADHYA PRADESH,423,RATLAM,7009,4,Ratlam Nagar,,00000
5445,27,MAHARASHTRA,492,RATNAGIRI,4271,1,Ratnagiri,6,04271
5446,10,BIHAR,199,JEHANABAD,1535,1,Ratni Faridpur,6,01535
5447,29,KARNATAKA,540,HAVERI,7106,6,RATTIHALLI,,00000
5448,20,JHARKHAND,339,RANCHI,2691,1,Ratu,8,02691
5449,19,WEST BENGAL,316,MALDAH,2212,1,Ratua - I,5,02212
5450,19,WEST BENGAL,316,MALDAH,2213,1,Ratua - II,6,02213
5451,23,MADHYA PRADESH,410,INDORE,7016,2,Rau,,00000
5452,21,ODISHA,373,SUNDARGARH,2833,1,Raurkela (ITS)P.S.,0,02833
5453,21,ODISHA,373,SUNDARGARH,2832,1,Raurkela (M),0,02832
5454,27,MAHARASHTRA,478,JALGAON,3962,1,Raver,3,03962
5455,28,ANDHRA PRADESH,520,VISAKHAPATANAM,4856,1,Ravikamatham,16,04856
5456,8,RAJASTHAN,100,GANGANAGAR,6915,3,Ravla,,00000
5457,11,SIKKIM,227,SOUTH DISTRICT,1552,3,Ravong,2,01552
5458,28,ANDHRA PRADESH,505,EAST GODAVARI,4926,1,Ravulapalem,42,04926
5459,8,RAJASTHAN,95,CHITTORGARH,658,1,Rawatbhata,4,00658
5460,8,RAJASTHAN,101,HANUMANGARH,470,1,Rawatsar,5,00470
5461,23,MADHYA PRADESH,423,RATLAM,3506,1,Rawti,0,03506
5462,10,BIHAR,213,PURBI CHAMPARAN,1031,1,Raxaul,1,01031
5463,28,ANDHRA PRADESH,504,Y.S.R.,5239,1,Rayachoti,41,05239
5464,28,ANDHRA PRADESH,502,ANANTAPUR,5305,1,Rayadurg,2,05305
5465,21,ODISHA,353,GAJAPATI,3107,1,Rayagada,8,03107
5466,21,ODISHA,370,RAYAGADA,3181,1,Rayagada,8,03181
5467,36,TELANGANA,522,WARANGAL,4703,2,Rayaparthy,32,04703
5468,28,ANDHRA PRADESH,505,EAST GODAVARI,4921,1,Rayavaram,37,04921
5469,29,KARNATAKA,527,BELAGAVI,5435,1,Raybag,3,05435
5470,13,NAGALAND,248,PHEK,1813,1,Razieba,0,01813
5471,28,ANDHRA PRADESH,505,EAST GODAVARI,4937,1,Razole,53,04937
5472,21,ODISHA,351,DEOGARH,2803,1,Reamal,4,02803
5473,1,JAMMU AND KASHMIR,627,REASI,77,12,Reasi,2,00077
5474,36,TELANGANA,699,KUMURAM BHEEM ASIFABAD,4327,3,Rebbena,23,04327
5475,12,ARUNACHAL PRADESH,679,SIANG,1647,4,Rebo Perging Circle,4,01647
5476,28,ANDHRA PRADESH,510,KRISHNA,4999,1,Reddigudem,10,04999
5477,28,ANDHRA PRADESH,519,SRIKAKULAM,4786,1,Regidi Amadalavalasa,18,04786
5478,36,TELANGANA,513,MEDAK,4471,2,Regode,21,04471
5479,36,TELANGANA,687,JAYASHANKAR BHUPALAPALLY,4690,2,Regonda,19,04690
5480,23,MADHYA PRADESH,408,HARDA,3611,1,Rehatgaon,0,03611
5481,23,MADHYA PRADESH,425,SAGAR,3451,1,Rehli,7,03451
5482,23,MADHYA PRADESH,427,SEHORE,3589,1,Rehti,0,03589
5483,15,MIZORAM,266,MAMIT,1898,1,Reiek,3,01898
5484,21,ODISHA,346,BALESHWAR,2902,1,Remuna,10,02902
5485,27,MAHARASHTRA,481,LATUR,4227,1,Renapur,2,04227
5486,21,ODISHA,357,JHARSUGUDA,2770,1,Rengali,1,02770
5487,21,ODISHA,371,SAMBALPUR,2785,1,Rengali,17,02785
5488,21,ODISHA,344,ANUGUL,3002,1,Rengali Damsite,3,03002
5489,8,RAJASTHAN,87,ALWAR,6381,2,RENI,,00000
5490,28,ANDHRA PRADESH,503,CHITTOOR,5376,1,Renigunta,10,05376
5491,36,TELANGANA,516,NIZAMABAD,4357,2,Renjal,1,04357
5492,28,ANDHRA PRADESH,506,GUNTUR,5043,1,Rentachintala,4,05043
5493,2,HIMACHAL PRADESH,24,SIRMAUR,170,9,Renuka,4,00170
5494,12,ARUNACHAL PRADESH,229,CHANGLANG,6577,2,Renuk Circle,,00000
5495,8,RAJASTHAN,115,SIROHI,596,1,Reodar,5,00596
5496,28,ANDHRA PRADESH,506,GUNTUR,5096,1,Repalle,57,05096
5497,17,MEGHALAYA,663,SOUTH WEST GARO HILLS,6545,6,RERAPARA,,00000
5498,17,MEGHALAYA,656,NORTH GARO HILLS,1970,4,Resubelpara,1,01970
5499,36,TELANGANA,693,WANAPARTHY,6286,1,Revally,,00000
5500,10,BIHAR,218,SARAN,1257,1,Revelganj,10,01257
5501,2,HIMACHAL PRADESH,22,MANDI,6952,8,Rewalsar,,00000
5502,6,HARYANA,72,REWARI,414,6,Rewari,2,00414
5503,12,ARUNACHAL PRADESH,231,EAST KAMENG,6101,2,Richukrong Circle,,00000
5504,10,BIHAR,221,SITAMARHI,1070,1,Riga,8,01070
5505,12,ARUNACHAL PRADESH,679,SIANG,1644,4,Riga EAC,2,01644
5506,5,UTTARAKHAND,52,PAURI GARHWAL,6355,9,Rikhanikhal,,00000
5507,8,RAJASTHAN,117,UDAIPUR,694,2,Rishabhdeo,0,00694
5508,5,UTTARAKHAND,49,DEHRADUN,305,6,Rishikesh,0004,00305
5509,27,MAHARASHTRA,499,WASHIM,4000,1,Risod,6,04000
5510,23,MADHYA PRADESH,413,KATNI,3621,2,Rithi,0,03621
5511,8,RAJASTHAN,110,NAGAUR,6069,1,RIYAN BADI,,00000
5512,33,TAMIL NADU,589,THIRUVALLUR,6674,1,R K PET,,00000
5513,9,UTTAR PRADESH,184,SONBHADRA,1005,5,Robertsganj,2,01005
5514,28,ANDHRA PRADESH,502,ANANTAPUR,5349,1,Roddam,46,05349
5515,10,BIHAR,210,NAWADA,1517,1,Roh,7,01517
5516,27,MAHARASHTRA,491,RAIGAD,4179,1,Roha,8,04179
5517,8,RAJASTHAN,111,PALI,600,4,Rohat,4,00600
5518,7,DELHI,82,NORTH WEST,6077,1,Rohini,,00000
5519,2,HIMACHAL PRADESH,23,SHIMLA,191,1,Rohru,15,00191
5520,6,HARYANA,73,ROHTAK,405,3,Rohtak,2,00405
5521,10,BIHAR,215,ROHTAS,1475,1,Rohtas,19,01475
5522,12,ARUNACHAL PRADESH,235,LOWER DIBANG VALLEY,1724,3,Roing HQ,8,01724
5523,28,ANDHRA PRADESH,502,ANANTAPUR,5353,1,Rolla,50,05353
5524,28,ANDHRA PRADESH,520,VISAKHAPATANAM,4855,1,Rolugunta,15,04855
5525,28,ANDHRA PRADESH,503,CHITTOOR,5373,1,Rompicherla,7,05373
5526,28,ANDHRA PRADESH,506,GUNTUR,5066,1,Rompicherla,27,05066
5527,23,MADHYA PRADESH,395,BHIND,3396,1,Ron,5,03396
5528,29,KARNATAKA,537,GADAG,5469,3,Ron,2,05469
5529,17,MEGHALAYA,277,SOUTH GARO HILLS,1978,1,Rongara,3,01978
5530,11,SIKKIM,225,Gangtok,1555,2,Rongli,3,01555
5531,17,MEGHALAYA,278,WEST GARO HILLS,1965,1,Rongram,4,01965
5532,2,HIMACHAL PRADESH,24,SIRMAUR,176,3,Ronhat,10,00176
5533,8,RAJASTHAN,86,AJMER,6657,8,Roopangarh,,00000
5534,5,UTTARAKHAND,50,HARIDWAR,353,4,Roorkee,1,00353
5535,10,BIHAR,217,SAMASTIPUR,1300,1,Rosera,17,01300
5536,28,ANDHRA PRADESH,505,EAST GODAVARI,4891,1,Rowthulapudi,6,04891
5537,9,UTTAR PRADESH,140,AYODHYA,902,1,Rudauli,1,00902
5538,21,ODISHA,353,GAJAPATI,3102,2,R.Udayagiri,3,03102
5539,9,UTTAR PRADESH,131,BASTI,940,1,Rudhauli,3,00940
5540,36,TELANGANA,683,RAJANNA SIRCILLA,6219,1,RUDRANGI,,00000
5541,5,UTTARAKHAND,54,RUDRA PRAYAG,291,3,Rudraprayag,0002,00291
5542,9,UTTAR PRADESH,137,DEORIA,960,1,Rudrapur,2,00960
5543,5,UTTARAKHAND,56,UDAM SINGH NAGAR,6030,2,Rudrapur,,00000
5544,28,ANDHRA PRADESH,511,KURNOOL,5297,1,Rudravaram,48,05297
5545,36,TELANGANA,516,NIZAMABAD,6240,1,Rudrur,,00000
5546,21,ODISHA,361,KENDUJHAR,2836,1,Rugudi,4,02836
5547,12,ARUNACHAL PRADESH,232,EAST SIANG,1653,3,Ruksin ADC,9,01653
5548,12,ARUNACHAL PRADESH,679,SIANG,1630,4,Rumgong ADC,9,01630
5549,10,BIHAR,221,SITAMARHI,1073,1,Runisaidpur,11,01073
5550,18,ASSAM,297,NAGAON,2033,1,Rupahi,3,02033
5551,12,ARUNACHAL PRADESH,242,WEST KAMENG,6560,5,Rupa SDO,,00000
5552,10,BIHAR,214,PURNIA,1131,1,Rupauli,4,01131
5553,8,RAJASTHAN,91,BHARATPUR,514,3,Rupbas,10,00514
5554,3,PUNJAB,42,RUPNAGAR,264,1,Rup Nagar,2,00264
5555,21,ODISHA,346,BALESHWAR,2896,1,Rupsa,7,02896
5556,23,MADHYA PRADESH,417,MORENA,3390,1,Sabalgarh,6,03390
5557,19,WEST BENGAL,318,MEDINIPUR WEST,2464,1,Sabang,31,02464
5558,24,GUJARAT,438,AHMADABAD,3781,7,Sabarmati,5,03781
5559,28,ANDHRA PRADESH,520,VISAKHAPATANAM,4861,1,Sabbavaram,21,04861
5560,8,RAJASTHAN,99,DUNGARPUR,6062,1,Sabla,,00000
5561,10,BIHAR,192,BHAGALPUR,1338,1,Sabour,10,01338
5562,16,TRIPURA,271,South Tripura,6688,1,Sabroom,,00000
5563,9,UTTAR PRADESH,163,HATHRAS,760,1,Sadabad,4,00760
5564,27,MAHARASHTRA,476,GONDIA,4049,1,Sadak-Arjuni,6,04049
5565,21,ODISHA,358,KALAHANDI,3164,1,Sadar,15,03164
5566,9,UTTAR PRADESH,187,VARANASI,996,21,Sadar,2,00996
5567,21,ODISHA,369,PURI,3066,1,Sadar,9,03066
5568,21,ODISHA,371,SAMBALPUR,2791,1,Sadar,15,02791
5569,16,TRIPURA,272,West Tripura,6696,2,Sadar,10,00000
5570,9,UTTAR PRADESH,162,LUCKNOW,821,5,Sadar,3,00821
5571,36,TELANGANA,685,KAMAREDDY,4381,4,Sadashivanagar,25,04381
5572,36,TELANGANA,691,SANGAREDDY,4490,2,Sadasivpet,40,04490
5573,6,HARYANA,76,YAMUNANAGAR,6475,1,Sadhaura ST,,00000
5574,18,ASSAM,302,TINSUKIA,2059,1,Sadiya,1,02059
5575,8,RAJASTHAN,100,GANGANAGAR,459,2,Sadulshahar,3,00459
5576,6,HARYANA,65,JIND,385,2,Safidon,4,00385
5577,9,UTTAR PRADESH,186,UNNAO,814,5,Safipur,1,00814
5578,12,ARUNACHAL PRADESH,237,PAPUM PARE,1601,7,Sagalee ADC,6,01601
5579,23,MADHYA PRADESH,425,SAGAR,3449,5,Sagar,5,03449
5580,19,WEST BENGAL,304,24 PARAGANAS SOUTH,2438,1,Sagar,27,02438
5581,29,KARNATAKA,547,SHIVAMOGGA,5515,1,Sagar,1,05515
5582,19,WEST BENGAL,319,MURSHIDABAD,2230,1,Sagardighi,8,02230
5583,23,MADHYA PRADESH,425,SAGAR,7030,1,Sagar Nagar,,00000
5584,24,GUJARAT,452,NARMADA,3912,1,Sagbara,4,03912
5585,20,JHARKHAND,328,GARHWA,2505,1,Sagma,0,02505
5586,12,ARUNACHAL PRADESH,724,LEPARADA,6840,1,SAGO,,00000
5587,9,UTTAR PRADESH,123,AZAMGARH,965,4,Sagri,2,00965
5588,8,RAJASTHAN,99,DUNGARPUR,648,2,Sagwara,3,00648
5589,21,ODISHA,346,BALESHWAR,2898,1,Sahadevkhunta,8,02898
5590,14,MANIPUR,717,KAMJONG,6499,2,SAHAMPHUNG,,00000
5591,10,BIHAR,193,BHOJPUR,1434,1,Sahar,14,01434
5592,8,RAJASTHAN,92,BHILWARA,633,1,Sahara,7,00633
5593,9,UTTAR PRADESH,177,SAHARANPUR,702,1,Saharanpur,2,00702
5594,22,CHHATTISGARH,382,KABIRDHAM,3300,1,Sahaspur Lohara,0,03300
5595,6,HARYANA,58,AMBALA,6429,1,Saha ST,,00000
5596,9,UTTAR PRADESH,133,BUDAUN,781,1,Sahaswan,4,00781
5597,9,UTTAR PRADESH,633,Kasganj,1011,1,Sahawar,1,01011
5598,10,BIHAR,224,VAISHALI,1282,1,Sahdai Buzurg,15,01282
5599,10,BIHAR,208,MUZAFFARPUR,1199,1,Sahebganj,1,01199
5600,10,BIHAR,191,BEGUSARAI,1318,1,Sahebpur Kamal,15,01318
5601,21,ODISHA,362,KHORDHA,3040,1,Saheednagar,6,03040
5602,20,JHARKHAND,340,SAHEBGANJ,2564,1,Sahibganj,1,02564
5603,19,WEST BENGAL,317,MEDINIPUR EAST,2473,1,Sahid Matangini,26,02473
5604,9,UTTAR PRADESH,148,GORAKHPUR,949,4,Sahjanwa,2,00949
5605,36,TELANGANA,507,HYDERABAD,4511,1,Saidabad,16,04511
5606,9,UTTAR PRADESH,146,GHAZIPUR,988,1,Saidpur,2,00988
5607,9,UTTAR PRADESH,139,ETAWAH,837,2,Saifai,2,00837
5608,15,MIZORAM,267,SAIHA,1921,1,Saiha,0,01921
5609,23,MADHYA PRADESH,418,NARSINGHPUR,7003,2,Saikheda,,00000
5610,14,MANIPUR,254,CHURACHANDPUR,6501,5,SAIKOT,,00000
5611,14,MANIPUR,712,KANGPOKPI,6493,2,SAIKUL,,00000
5612,23,MADHYA PRADESH,423,RATLAM,3504,1,Sailana,4,03504
5613,27,MAHARASHTRA,489,PARBHANI,4116,1,Sailu,1,04116
5614,2,HIMACHAL PRADESH,20,KULLU,119,3,Sainj,3,00119
5615,21,ODISHA,361,KENDUJHAR,2857,1,Sainkul,17,02857
5616,21,ODISHA,345,BALANGIR,3148,1,Saintala,8,03148
5617,8,RAJASTHAN,97,DAUSA,7136,1,Sainthal,,00000
5618,19,WEST BENGAL,307,BIRBHUM,2261,1,Sainthia,13,02261
5619,17,MEGHALAYA,657,EAST JAINTIA HILLS,2000,2,Saipung,0,02000
5620,14,MANIPUR,712,KANGPOKPI,1862,5,Saitu-Gamphazol,5,01862
5621,22,CHHATTISGARH,650,BEMETARA,3313,2,Saja,3,03313
5622,8,RAJASTHAN,88,BANSWARA,6043,1,SAJJANGARH,,00000
5623,9,UTTAR PRADESH,135,CHANDAULI,992,10,Sakaldiha,1,00992
5624,7,DELHI,83,SOUTH,6079,1,Saket,,00000
5625,28,ANDHRA PRADESH,505,EAST GODAVARI,4939,1,Sakhinetipalle,55,04939
5626,29,KARNATAKA,539,HASSAN,5553,1,Sakleshpur,1,05553
5627,27,MAHARASHTRA,471,BHANDARA,4040,1,Sakoli,4,04040
5628,10,BIHAR,208,MUZAFFARPUR,1214,1,Sakra,16,01214
5629,13,NAGALAND,248,PHEK,1808,1,Sakraba,7,01808
5630,27,MAHARASHTRA,474,DHULE,3958,1,Sakri,3,03958
5631,13,NAGALAND,615,LONGLENG,1834,1,Sakshi,0,01834
5632,22,CHHATTISGARH,379,JANJGIR-CHAMPA,3282,1,Sakti,4,03282
5633,19,WEST BENGAL,704,PASCHIM BARDHAMAN,2268,2,Salanpur,1,02268
5634,19,WEST BENGAL,318,MEDINIPUR WEST,2452,1,Salbani,12,02452
5635,30,GOA,552,SOUTH GOA,5616,1,Salcete,2,05616
5636,27,MAHARASHTRA,476,GONDIA,4048,1,Salekasa,5,04048
5637,33,TAMIL NADU,584,SALEM,5740,3,Salem,5,05740
5638,9,UTTAR PRADESH,137,DEORIA,962,2,Salempur,4,00962
5639,33,TAMIL NADU,584,SALEM,5970,1,Salem South,,00000
5640,33,TAMIL NADU,584,SALEM,5971,1,Salem West,,00000
5641,21,ODISHA,350,CUTTACK,2957,1,Salepur,1,02957
5642,6,HARYANA,64,JHAJJAR,6443,1,Salhawas ST,,00000
5643,10,BIHAR,216,SAHARSA,1179,1,Salkhua,9,01179
5644,1,JAMMU AND KASHMIR,1,ANANTNAG,6818,6,Sallar,,00000
5645,9,UTTAR PRADESH,175,RAE BARELI,829,4,Salon,7,00829
5646,19,WEST BENGAL,305,BANKURA,2356,1,Saltora,1,02356
5647,8,RAJASTHAN,117,UDAIPUR,692,3,Salumbar,8,00692
5648,2,HIMACHAL PRADESH,16,CHAMBA,85,6,Saluni,3,00085
5649,28,ANDHRA PRADESH,521,VIZIANAGARAM,4817,1,Salur,11,04817
5650,18,ASSAM,297,NAGAON,2032,1,Samaguri,2,02032
5651,21,ODISHA,344,ANUGUL,3005,1,Samal Barrage,6,03005
5652,6,HARYANA,71,PANIPAT,377,2,Samalkha,3,00377
5653,28,ANDHRA PRADESH,505,EAST GODAVARI,4910,1,Samalkota,26,04910
5654,3,PUNJAB,41,PATIALA,250,1,Samana,1,00250
5655,17,MEGHALAYA,273,EAST GARO HILLS,1974,1,Samanda,4,01974
5656,10,BIHAR,217,SAMASTIPUR,1288,1,Samastipur,5,01288
5657,1,JAMMU AND KASHMIR,624,SAMBA,82,9,Samba,5,00082
5658,21,ODISHA,371,SAMBALPUR,2799,1,Sambalpur (M),0,02799
5659,28,ANDHRA PRADESH,504,Y.S.R.,5237,1,Sambepalle,39,05237
5660,9,UTTAR PRADESH,659,SAMBHAL,721,2,Sambhal,4,00721
5661,8,RAJASTHAN,90,BARMER,6904,2,Samdari,,00000
5662,10,BIHAR,201,KATIHAR,1154,1,Sameli,13,01154
5663,24,GUJARAT,455,PATAN,3749,2,Sami,7,03749
5664,10,BIHAR,212,PATNA,1401,1,Sampatchak,4,01401
5665,6,HARYANA,73,ROHTAK,406,3,Sampla,2,00406
5666,3,PUNJAB,36,LUDHIANA,224,1,Samrala,1,00224
5667,22,CHHATTISGARH,649,BALRAMPUR,3240,2,Samri(kusmi),4,03240
5668,19,WEST BENGAL,319,MURSHIDABAD,2224,1,Samserganj,2,02224
5669,27,MAHARASHTRA,498,WARDHA,4022,1,Samudrapur,8,04022
5670,14,MANIPUR,254,CHURACHANDPUR,6505,2,SAMULAMLAN,,00000
5671,24,GUJARAT,438,AHMADABAD,3780,1,Sanand,4,03780
5672,23,MADHYA PRADESH,414,KHARGONE,6997,4,Sanawad,,00000
5673,8,RAJASTHAN,104,JALORE,590,3,Sanchore,6,00590
5674,10,BIHAR,193,BHOJPUR,1425,1,Sandesh,5,01425
5675,19,WEST BENGAL,303,24 PARAGANAS NORTH,2334,1,Sandeshkhali - I,19,02334
5676,19,WEST BENGAL,303,24 PARAGANAS NORTH,2335,1,Sandeshkhali - II,20,02335
5677,2,HIMACHAL PRADESH,22,MANDI,126,9,Sandhol,4,00126
5678,9,UTTAR PRADESH,150,HARDOI,813,1,Sandila,5,00813
5679,29,KARNATAKA,528,BALLARI,5501,1,Sandur,6,05501
5680,14,MANIPUR,254,CHURACHANDPUR,6503,3,SANGAIKOT,,00000
5681,28,ANDHRA PRADESH,515,SPSR NELLORE,5171,1,Sangam,19,05171
5682,27,MAHARASHTRA,492,RATNAGIRI,4272,1,Sangameshwar,7,04272
5683,27,MAHARASHTRA,466,AHMEDNAGAR,4202,1,Sangamner,2,04202
5684,8,RAJASTHAN,102,JAIPUR,545,1,Sanganer,8,00545
5685,36,TELANGANA,691,SANGAREDDY,4492,3,Sangareddy,42,04492
5686,8,RAJASTHAN,101,HANUMANGARH,466,1,Sangaria,1,00466
5687,15,MIZORAM,264,LAWNGTLAI,1919,1,Sangau,1,01919
5688,12,ARUNACHAL PRADESH,237,PAPUM PARE,6600,3,Sangdupota Basar Nello Circle,,00000
5689,36,TELANGANA,522,WARANGAL,4705,5,Sangem,34,04705
5690,2,HIMACHAL PRADESH,19,KINNAUR,199,2,Sangla,6,00199
5691,8,RAJASTHAN,109,KOTA,669,2,Sangod,5,00669
5692,27,MAHARASHTRA,496,SOLAPUR,4251,1,Sangole,8,04251
5693,10,BIHAR,207,MUNGER,1364,1,Sangrampur,16,01364
5694,10,BIHAR,213,PURBI CHAMPARAN,1046,1,Sangrampur,16,01046
5695,27,MAHARASHTRA,472,BULDHANA,3976,1,Sangrampur,2,03976
5696,12,ARUNACHAL PRADESH,233,KURUNG KUMEY,1705,6,SANGRAM SDO,6,01705
5697,3,PUNJAB,43,SANGRUR,271,2,Sangrur,4,00271
5698,13,NAGALAND,249,TUENSANG,1819,1,Sangsangnyu,0,01819
5699,30,GOA,552,SOUTH GOA,5618,2,Sanguem,4,05618
5700,13,NAGALAND,250,WOKHA,1785,1,Sanis,6,01785
5701,28,ANDHRA PRADESH,511,KURNOOL,5300,1,Sanjamala,51,05300
5702,24,GUJARAT,445,DOHAD,6204,1,Sanjeli,,00000
5703,10,BIHAR,215,ROHTAS,1465,1,Sanjhauli,9,01465
5704,8,RAJASTHAN,110,NAGAUR,7149,1,Sanjhu,,00000
5705,33,TAMIL NADU,733,TENKASI,5871,5,Sankarankoil,2,05871
5706,33,TAMIL NADU,729,KALLAKURICHI,5733,5,Sankarapuram,6,05733
5707,33,TAMIL NADU,584,SALEM,5739,1,Sankari,4,05739
5708,5,UTTARAKHAND,57,UTTAR KASHI,6404,3,Sankari,,00000
5709,28,ANDHRA PRADESH,505,EAST GODAVARI,4892,1,Sankhavaram,8,04892
5710,24,GUJARAT,668,CHHOTAUDEPUR,3904,3,Sankheda,8,03904
5711,19,WEST BENGAL,703,Jhargram,2459,2,Sankrail,19,02459
5712,19,WEST BENGAL,313,HOWRAH,2404,1,Sankrail,19,02404
5713,37,LADAKH,6,KARGIL,14,1,Sanku,1,00014
5714,24,GUJARAT,455,PATAN,3744,1,Santalpur,1,03744
5715,28,ANDHRA PRADESH,519,SRIKAKULAM,4790,1,Santhabommali,22,04790
5716,28,ANDHRA PRADESH,519,SRIKAKULAM,4795,1,Santhakaviti,27,04795
5717,28,ANDHRA PRADESH,517,PRAKASAM,5104,1,Santhamaguluru,8,05104
5718,28,ANDHRA PRADESH,517,PRAKASAM,5138,1,Santhanuthala Padu,42,05138
5719,28,ANDHRA PRADESH,503,CHITTOOR,5425,1,Santhipuram,59,05425
5720,19,WEST BENGAL,320,NADIA,2311,1,Santipur,13,02311
5721,16,TRIPURA,271,South Tripura,6683,1,Santirbazar,,00000
5722,24,GUJARAT,669,Mahisagar,3881,2,Santrampur,3,03881
5723,19,WEST BENGAL,321,PURULIA,2384,1,Santuri,7,02384
5724,18,ASSAM,708,CHARAIDEO,7054,10,Sapekhati,,00000
5725,8,RAJASTHAN,108,KARAULI,525,1,Sapotra,6,00525
5726,13,NAGALAND,251,ZUNHEBOTO,1778,1,Saptiqa,0,01778
5727,8,RAJASTHAN,117,UDAIPUR,693,3,Sarada,9,00693
5728,29,KARNATAKA,545,MYSURU,7098,6,SARAGURU,,00000
5729,2,HIMACHAL PRADESH,23,SHIMLA,6959,3,Sarahan,,00000
5730,23,MADHYA PRADESH,638,SINGRAULI,6986,4,Sarai,,00000
5731,10,BIHAR,223,SUPAUL,1106,1,Saraigarh Bhaptiyahi,6,01106
5732,20,JHARKHAND,341,SARAIKELA KHARSAWAN,2753,1,Saraikela,10,02753
5733,22,CHHATTISGARH,385,MAHASAMUND,3340,1,Saraipali,2,03340
5734,10,BIHAR,217,SAMASTIPUR,1295,1,Sarairanjan,12,01295
5735,10,BIHAR,208,MUZAFFARPUR,1202,1,Saraiya,4,01202
5736,20,JHARKHAND,326,DUMKA,2666,1,Saraiyahat,1,02666
5737,21,ODISHA,359,KANDHAMAL,3117,1,Sarangagarh,7,03117
5738,36,TELANGANA,681,Jagitial,4396,3,Sarangapur,4,04396
5739,36,TELANGANA,680,Nirmal,4336,3,Sarangapur,32,04336
5740,22,CHHATTISGARH,386,RAIGARH,3270,1,Sarangarh,6,03270
5741,23,MADHYA PRADESH,422,RAJGARH,3567,1,Sarangpur,5,03567
5742,21,ODISHA,367,NAYAGARH,3032,1,Sarankul,8,03032
5743,24,GUJARAT,455,PATAN,6196,1,Saraswati,,00000
5744,6,HARYANA,76,YAMUNANAGAR,6476,1,Saraswati Nagar ST,,00000
5745,7,DELHI,82,NORTH WEST,431,3,Saraswati Vihar,2,00431
5746,20,JHARKHAND,324,DEOGHAR,2553,1,Sarath,7,02553
