S.No.,"Local Body Code","Local Body Version",Local Body Name,"Local Body Name (In Local)","Localbody Type Code",Census 2011 Code,State Code,State Name
1598,297114,1,BANDRI,बाँदरी,7,,23,MADHYA PRADESH
1599,263020,2,BANKHEDI,BANKHEDI,7,000000,23,MADHYA PRADESH
1600,250678,1,Banmor,,7,802084,23,MADHYA PRADESH
1601,250997,3,Barela,,7,802363,23,MADHYA PRADESH
1602,250962,1,Bareli,,7,802329,23,MADHYA PRADESH
1603,251034,1,Barghat,,7,802394,23,MADHYA PRADESH
1604,250978,1,Barhi,,7,802352,23,MADHYA PRADESH
1605,250734,1,Barigarh,,7,802132,23,MADHYA PRADESH
1606,250907,1,Barwaha,बड़वाह,5,802278,23,MADHYA PRADESH
1607,250914,1,Barwani,बड़वानी,5,802285,23,MADHYA PRADESH
1608,250957,1,Begamganj,,5,802325,23,MADHYA PRADESH
1609,250805,1,Beohari,,7,802411,23,MADHYA PRADESH
1610,250945,3,Berasia,,5,802311,23,MADHYA PRADESH
1611,250897,1,Betma,,7,802270,23,MADHYA PRADESH
1612,248072,1,BETUL,,5,802335,23,MADHYA PRADESH
1613,248070,1,BETUL BAZAR,,7,802336,23,MADHYA PRADESH
1614,250964,1,Bhainsdehi,,7,802333,23,MADHYA PRADESH
1615,250704,1,Bhander,,7,802111,23,MADHYA PRADESH
1616,250827,1,Bhanpura,,7,802205,23,MADHYA PRADESH
1617,250865,1,Bhaurasa,,7,802245,23,MADHYA PRADESH
1618,250880,1,Bhavra,,7,802431,23,MADHYA PRADESH
1619,250996,1,Bhedaghat,,7,802362,23,MADHYA PRADESH
1620,298922,2,Bhensoda,Bhensoda,7,,23,MADHYA PRADESH
1621,250912,1,Bhikangaon,,7,802283,23,MADHYA PRADESH
1622,250684,1,Bhind,,5,802090,23,MADHYA PRADESH
1623,250700,1,Bhitarwar,,7,802105,23,MADHYA PRADESH
1624,250946,11,Bhopal,,4,802312,23,MADHYA PRADESH
1625,253171,1,BHUWA BICHHIA,,7,802375,23,MADHYA PRADESH
1626,250934,1,Biaora,,5,802299,23,MADHYA PRADESH
1627,263072,5,Bichhua,बिछुआ,7,000000,23,MADHYA PRADESH
1628,250747,1,Bijawar,,7,802145,23,MADHYA PRADESH
1629,253194,1,Bijuri,,5,802416,23,MADHYA PRADESH
1630,250695,1,Bilaua,,7,802102,23,MADHYA PRADESH
1631,298917,3,Bilhara,बिलहरा,7,000000,23,MADHYA PRADESH
1632,250755,3,Bina,,5,802153,23,MADHYA PRADESH
1633,250778,1,Birsinghpur,,7,802172,23,MADHYA PRADESH
1634,298931,1,Bistan,Bistan,7,,23,MADHYA PRADESH
1635,250938,1,Boda,,7,802302,23,MADHYA PRADESH
1636,250952,1,Budni,बुदनी,7,802320,23,MADHYA PRADESH
1637,250925,1,Burhanpur,,4,802439,23,MADHYA PRADESH
1638,250808,1,Burhar,,7,802414,23,MADHYA PRADESH
1639,250748,1,Buxwaha,,7,802146,23,MADHYA PRADESH
1640,250720,1,Chachaura -Binaganj,,7,802405,23,MADHYA PRADESH
1641,250788,1,Chakghat,,7,802180,23,MADHYA PRADESH
1642,250756,3,Chand,Chand,7,000000,23,MADHYA PRADESH
1643,251023,1,Chandameta -Butaria,,7,802384,23,MADHYA PRADESH
1644,250713,1,Chanderi,,5,802407,23,MADHYA PRADESH
1645,250800,1,Chandia,,7,802193,23,MADHYA PRADESH
1646,250736,1,Chandla,,7,802134,23,MADHYA PRADESH
1647,251009,4,Chaurai,,5,802379,23,MADHYA PRADESH
1648,298932,1,Chhapara,Chhapara,7,,23,MADHYA PRADESH
1649,262992,1,Chhapiheda,,7,802295,23,MADHYA PRADESH
1650,250741,1,Chhatarpur,,5,802139,23,MADHYA PRADESH
1651,251026,3,Chhindwara,,4,802386,23,MADHYA PRADESH
1652,251000,1,Chichli,,7,000000,23,MADHYA PRADESH
1653,263218,1,CHICHOLI,,7,802337,23,MADHYA PRADESH
1654,250777,1,Chitrakoot,,7,802171,23,MADHYA PRADESH
1655,248068,1,CHURHAT,,7,802423,23,MADHYA PRADESH
1656,298925,1,Dabhaura,Dabhaura,7,,23,MADHYA PRADESH
1657,250693,1,Daboh,,7,802099,23,MADHYA PRADESH
1658,250698,16,Dabra,,5,802104,23,MADHYA PRADESH
1659,290394,1,Dahi,,7,802264,23,MADHYA PRADESH
1660,250774,2,Damoh,दमोह,5,802167,23,MADHYA PRADESH
1661,293808,1,Damua,,5,802381,23,MADHYA PRADESH
1662,250703,1,Datia,,5,802109,23,MADHYA PRADESH
1663,250770,1,Deori,,5,802163,23,MADHYA PRADESH
1664,250896,1,Depalpur,,7,802269,23,MADHYA PRADESH
1665,250751,1,Devendranagar,,7,802149,23,MADHYA PRADESH
1666,250867,1,Dewas,,4,802248,23,MADHYA PRADESH
1667,290379,1,Dhamnod- Dhar,धामनोद- धार,7,802266,23,MADHYA PRADESH
1668,250893,2,Dhamnod Ratlam,,7,802223,23,MADHYA PRADESH
1669,250809,2,Dhanpuri,,5,802415,23,MADHYA PRADESH
1670,250887,1,Dhar,,5,802260,23,MADHYA PRADESH
1671,250894,1,Dharampuri,,7,802267,23,MADHYA PRADESH
1672,250821,1,Diken,,7,802196,23,MADHYA PRADESH
1673,290390,1,Dindori,डिंडौरी,7,802371,23,MADHYA PRADESH
1674,298927,2,Dola,Dola,7,,23,MADHYA PRADESH
1675,251022,1,Dongar Parasia,,5,802383,23,MADHYA PRADESH
1676,298928,2,Doomar Kachhar,Doomar Kachhar,7,,23,MADHYA PRADESH
1677,250999,2,Gadarwara,,5,802366,23,MADHYA PRADESH
1678,250956,1,Gairatganj,,7,802324,23,MADHYA PRADESH
1679,298929,1,Gandhwani,Gandhwani,7,,23,MADHYA PRADESH
1680,293809,1,Ganjbasoda,गंजबासौदा,5,802308,23,MADHYA PRADESH
1681,250768,1,Garhakota,,5,802161,23,MADHYA PRADESH
1682,250739,1,Garhi -Malhara,,7,802137,23,MADHYA PRADESH
1683,250831,1,Garoth,,7,802209,23,MADHYA PRADESH
1684,298919,2,Ghodadongri,Ghodadongri,7,,23,MADHYA PRADESH
1685,250745,1,Ghuwara,,7,802143,23,MADHYA PRADESH
1686,250688,1,Gohad,,5,802094,23,MADHYA PRADESH
1687,250686,1,Gormi,,7,802093,23,MADHYA PRADESH
1688,250998,2,Gotegaon,,5,802365,23,MADHYA PRADESH
1689,250798,1,Govindgarh,,7,802190,23,MADHYA PRADESH
1690,250714,1,Guna,,5,802401,23,MADHYA PRADESH
1691,297930,1,Gunnor,गुन्नौर,7,000000,23,MADHYA PRADESH
1692,250799,1,Gurh,,7,802191,23,MADHYA PRADESH
1693,250694,31,Gwalior,,4,802100,23,MADHYA PRADESH
1694,250794,1,Hanumana,,7,802186,23,MADHYA PRADESH
1695,250967,5,Harda,,5,802342,23,MADHYA PRADESH
1696,250737,1,Harpalpur,,7,802135,23,MADHYA PRADESH
1697,251007,1,Harrai,,7,802378,23,MADHYA PRADESH
1698,250920,1,Harsud,हरसूद,7,802434,23,MADHYA PRADESH
1699,250900,1,Hatod,,7,802271,23,MADHYA PRADESH
1700,250872,1,Hatpipalya,,7,802255,23,MADHYA PRADESH
1701,250771,1,Hatta,हटा,5,802164,23,MADHYA PRADESH
1702,250773,1,Hindoria,हिंडोरिया,7,802166,23,MADHYA PRADESH
1703,250974,1,Hoshangabad,,5,802346,23,MADHYA PRADESH
1704,250950,1,Ichhawar,इछावर,7,802318,23,MADHYA PRADESH
1705,250702,1,Indergarh,,7,802108,23,MADHYA PRADESH
1706,250901,24,Indore,इन्दौर,4,802273,23,MADHYA PRADESH
1707,250712,1,Isagarh,,7,802406,23,MADHYA PRADESH
1708,250970,1,Itarsi,,5,802345,23,MADHYA PRADESH
1709,250995,34,Jabalpur,,4,802361,23,MADHYA PRADESH
1710,277265,2,Jabalpur,,8,802360,23,MADHYA PRADESH
1711,250806,1,Jaisinghnagar,,7,802412,23,MADHYA PRADESH
1712,253196,1,Jaithari,,7,802420,23,MADHYA PRADESH
1713,250780,1,Jaitwara,,7,802173,23,MADHYA PRADESH
1714,251010,1,Jamai,,5,802380,23,MADHYA PRADESH
1715,250837,1,Jaora,,5,802216,23,MADHYA PRADESH
1716,290257,1,Jatara,जतारा,7,802125,23,MADHYA PRADESH
1717,250822,2,Jawad,,7,802197,23,MADHYA PRADESH
1718,250948,1,Jawar,जावर,7,802317,23,MADHYA PRADESH
1719,290323,3,Jeron khalsa,,7,802122,23,MADHYA PRADESH
1720,250879,1,Jhabua,,5,802429,23,MADHYA PRADESH
1721,250681,1,Jhundpura,,7,802087,23,MADHYA PRADESH
1722,250824,1,Jiran,,7,802201,23,MADHYA PRADESH
1723,250929,1,Jirapur,,7,802293,23,MADHYA PRADESH
1724,250881,1,Jobat,,7,802432,23,MADHYA PRADESH
1725,250679,1,Joura,,7,802085,23,MADHYA PRADESH
1726,250680,1,Kailaras,,7,802086,23,MADHYA PRADESH
1727,250752,1,Kakarhati,,7,802150,23,MADHYA PRADESH
1728,250859,1,Kanad,,7,802238,23,MADHYA PRADESH
1729,250868,1,Kannod,,7,802249,23,MADHYA PRADESH
1730,250870,1,Kantaphod,,7,802251,23,MADHYA PRADESH
1731,293822,1,Karahi,करही,7,000000,23,MADHYA PRADESH
1732,251002,2,Kareli,,5,802368,23,MADHYA PRADESH
1733,250707,1,Karera,,7,802114,23,MADHYA PRADESH
1734,290256,1,Kari,कारी,7,802129,23,MADHYA PRADESH
1735,250873,1,Karnawad,,7,802253,23,MADHYA PRADESH
1736,250911,1,Kasrawad,,7,802282,23,MADHYA PRADESH
1737,250984,3,Katangi Balaghat,,7,802357,23,MADHYA PRADESH
1738,251035,2,Katangi Jabalpur,,7,802395,23,MADHYA PRADESH
1739,298933,1,Keolari,Keolari,7,,23,MADHYA PRADESH
1740,250845,1,Khacharod,,5,802224,23,MADHYA PRADESH
1741,250743,1,Khajuraho,,7,802141,23,MADHYA PRADESH
1742,250804,1,Khand - Bansagar,,7,802410,23,MADHYA PRADESH
1743,250923,1,Khandwa,खण्‍डवा,4,802435,23,MADHYA PRADESH
1744,250711,1,Khaniyadhana,,7,802118,23,MADHYA PRADESH
1745,290306,1,Khargapur,,7,802128,23,MADHYA PRADESH
1746,250913,6,Khargone,खरगौन,5,802284,23,MADHYA PRADESH
1747,250875,1,Khategaon,,7,802256,23,MADHYA PRADESH
1748,250918,1,Khetia,,7,802290,23,MADHYA PRADESH
1749,250930,1,Khilchipur,,7,802294,23,MADHYA PRADESH
1750,250966,1,Khirkiya,,7,802341,23,MADHYA PRADESH
1751,250932,1,Khujner,,7,802297,23,MADHYA PRADESH
1752,250758,1,Khurai,,5,802154,23,MADHYA PRADESH
1753,250708,1,Kolaras,,7,802115,23,MADHYA PRADESH
1754,250784,1,Kotar,,7,802177,23,MADHYA PRADESH
1755,250779,1,Kothi,,7,802169,23,MADHYA PRADESH
1756,290383,1,Kothri,कोठरी,7,802316,23,MADHYA PRADESH
1757,253193,1,Kotma,,5,802417,23,MADHYA PRADESH
1758,253134,1,Kukdeshwar,,7,802204,23,MADHYA PRADESH
1759,250891,1,Kukshi,,7,802263,23,MADHYA PRADESH
1760,250718,1,Kumbhraj,,7,802403,23,MADHYA PRADESH
1761,262908,1,KURAWAR,KURAWAR,7,000000,23,MADHYA PRADESH
1762,250942,1,Kurwai,,7,802307,23,MADHYA PRADESH
1763,250980,1,Kymore,,7,802353,23,MADHYA PRADESH
1764,250691,2,Lahar,,5,802097,23,MADHYA PRADESH
1765,251031,1,Lakhnadon,,7,802392,23,MADHYA PRADESH
1766,253162,1,Lanji,,7,802400,23,MADHYA PRADESH
1767,250940,1,Lateri,,7,802305,23,MADHYA PRADESH
1768,250735,2,Lavkush nagar,लवकुश नगर,7,802133,23,MADHYA PRADESH
1769,290253,1,Lidhorakhas,,7,802124,23,MADHYA PRADESH
1770,251029,1,Lodhikheda,,7,802389,23,MADHYA PRADESH
1771,250869,1,Loharda,,7,802250,23,MADHYA PRADESH
1772,250928,1,Machalpur,,7,802292,23,MADHYA PRADESH
1773,299255,5,Madhusudangarh,मधुसूदनगढ़,7,,23,MADHYA PRADESH
1774,299299,2,Magroni,मगरोनी,7,,23,MADHYA PRADESH
1775,250740,2,Maharajpur,,5,802138,23,MADHYA PRADESH
1776,250909,2,Maheshwar,,7,802280,23,MADHYA PRADESH
1777,250849,1,Mahidpur,,5,802227,23,MADHYA PRADESH
1778,250787,6,Maihar,,5,802179,23,MADHYA PRADESH
1779,250818,1,MAJHAULI,,7,802425,23,MADHYA PRADESH
1780,263205,2,makdon,makdon,7,802229,23,MADHYA PRADESH
1781,250766,3,Makronia Buzurg,Makronia Buzurg,5,000000,23,MADHYA PRADESH
1782,250861,1,Maksi,,7,802240,23,MADHYA PRADESH
1783,251042,2,Malajkhand,,5,802399,23,MADHYA PRADESH
1784,298924,2,Malanpur,Malanpur,7,,23,MADHYA PRADESH
1785,250828,1,Malhargarh,,7,802206,23,MADHYA PRADESH
1786,297116,1,MALTHONE,मालथौन,7,,23,MADHYA PRADESH
1787,250826,1,Manasa,,7,802203,23,MADHYA PRADESH
1788,250892,1,Manawar,,5,802265,23,MADHYA PRADESH
1789,250889,1,Mandav,,7,802262,23,MADHYA PRADESH
1790,250959,2,Mandideep,,5,802327,23,MADHYA PRADESH
1791,289259,3,mandla,mandla,5,802373,23,MADHYA PRADESH
1792,250910,1,Mandleshwar,,7,802281,23,MADHYA PRADESH
1793,250833,1,Mandsaur,,5,802211,23,MADHYA PRADESH
1794,250793,1,Mangawan,,7,802184,23,MADHYA PRADESH
1795,250982,2,Manjholi Jabalpur,,7,802356,23,MADHYA PRADESH
1796,250906,1,Manpur,,7,802277,23,MADHYA PRADESH
1797,297136,1,MANPURR,मानपुर,7,,23,MADHYA PRADESH
1798,250689,1,Mau,,7,802095,23,MADHYA PRADESH
1799,250796,1,Mauganj,,7,802187,23,MADHYA PRADESH
1800,273379,2,Meghnagar new,Meghnagar,7,000000,23,MADHYA PRADESH
1801,290392,1,MEHGAON,मेहगाँव,7,802092,23,MADHYA PRADESH
1802,277272,2,Mhow,,8,802275,23,MADHYA PRADESH
1803,250905,1,Mhowgaon,,7,802276,23,MADHYA PRADESH
1804,250690,1,Mihona,,7,802096,23,MADHYA PRADESH
1805,251028,1,Mohgaon,,7,802388,23,MADHYA PRADESH
1806,299289,1,Mohna,मोहना,7,,23,MADHYA PRADESH
1807,277296,2,Morar,,8,802101,23,MADHYA PRADESH
1808,250677,9,Morena,,4,802083,23,MADHYA PRADESH
1809,248071,2,MULTAI,,5,802339,23,MADHYA PRADESH
1810,250922,1,Mundi,मुंदी,7,802437,23,MADHYA PRADESH
1811,250717,9,Mungaoli,,7,802409,23,MADHYA PRADESH
1812,250979,1,Murwara - Katni,,4,802351,23,MADHYA PRADESH
1813,248075,1,"NAGAR PALIKA, NAINPUR",,5,802376,23,MADHYA PRADESH
1814,298911,1,Nagar Parishad Gunour,नगर परिषद गुनौर,7,,23,MADHYA PRADESH
1815,250846,1,Nagda,,5,802225,23,MADHYA PRADESH
1816,250782,1,Nagod,,7,802174,23,MADHYA PRADESH
1817,250834,1,Nagri,,7,802212,23,MADHYA PRADESH
1818,250795,1,Nai-Garhi,,7,802188,23,MADHYA PRADESH
1819,250855,1,Nalkheda,,7,802234,23,MADHYA PRADESH
1820,250842,1,Namli,,7,802221,23,MADHYA PRADESH
1821,250829,1,Narayangarh,,7,802207,23,MADHYA PRADESH
1822,251001,1,Narsimhapur,,5,802367,23,MADHYA PRADESH
1823,250937,1,Narsinghgarh,,5,802301,23,MADHYA PRADESH
1824,250706,1,Narwar,,7,802113,23,MADHYA PRADESH
1825,250951,1,Nasrullaganj,नसरूलागंज,7,802319,23,MADHYA PRADESH
1826,263154,1,NAYAGOAN,,7,000000,23,MADHYA PRADESH
1827,250823,3,Neemuch,,5,802200,23,MADHYA PRADESH
1828,274350,2,NEMAWAR,,7,000000,23,MADHYA PRADESH
1829,250927,1,Nepanagar,,5,802441,23,MADHYA PRADESH
1830,293819,5,New Ramnagar,न्यू रामनगर,7,000000,23,MADHYA PRADESH
1831,251018,1,Newton Chikhli Kalan,,7,802382,23,MADHYA PRADESH
1832,297118,1,Niwali Bujurg,निवाली बुजुर्ग,7,,23,MADHYA PRADESH
1833,290382,1,Niwari,निवाड़ी,7,802120,23,MADHYA PRADESH
1834,253170,7,NIWAS,,7,802372,23,MADHYA PRADESH
1835,250738,1,Nowgong,,5,802136,23,MADHYA PRADESH
1836,250803,1,Nowrozabad - Khodargama,,7,802195,23,MADHYA PRADESH
1837,250960,1,Obedullaganj,,7,802328,23,MADHYA PRADESH
1838,250921,1,Omkareshwar,ओंकारेश्वर,7,802436,23,MADHYA PRADESH
1839,293827,2,Orchha,ओरछा,7,802121,23,MADHYA PRADESH
1840,277274,2,Pachmari,,8,802350,23,MADHYA PRADESH
1841,250935,1,Pachore,,7,802303,23,MADHYA PRADESH
1842,290343,1,Palera,,7,802126,23,MADHYA PRADESH
1843,250802,2,Pali,,5,802194,23,MADHYA PRADESH
1844,253251,1,Palsud,,7,802288,23,MADHYA PRADESH
1845,250987,1,Panagar,,5,802364,23,MADHYA PRADESH
1846,250924,1,Pandhana,पंधाना,7,802438,23,MADHYA PRADESH
1847,251030,1,Pandhurna,,5,802391,23,MADHYA PRADESH
1848,263010,1,PANKHEDI KALAPIPAL,पानखेड़ी (कालापीपल),7,000000,23,MADHYA PRADESH
1849,250750,1,Panna,,5,802148,23,MADHYA PRADESH
1850,250917,1,Pansemal,,7,802289,23,MADHYA PRADESH
1851,253197,1,Pasan,,5,802418,23,MADHYA PRADESH
1852,250985,1,Patan,,7,802358,23,MADHYA PRADESH
1853,293826,2,Patera,पटेरा,7,000000,23,MADHYA PRADESH
1854,250772,1,Patharia,पथरिया,7,802165,23,MADHYA PRADESH
1855,250754,1,Pawai,,7,802152,23,MADHYA PRADESH
1856,250877,1,Petlawad,,7,802428,23,MADHYA PRADESH
1857,250683,1,Phuphkalan,,7,802089,23,MADHYA PRADESH
1858,250697,2,Pichhore Gwalior,,7,802103,23,MADHYA PRADESH
1859,250710,2,Pichhore Shivpuri,,7,802117,23,MADHYA PRADESH
1860,290272,1,Pipalrawan,पीपलरावां,7,802247,23,MADHYA PRADESH
1861,250977,1,Pipariya,,5,802349,23,MADHYA PRADESH
1862,290395,1,Pipla narayanwar,,7,802390,23,MADHYA PRADESH
1863,250836,1,Piploda,,7,802215,23,MADHYA PRADESH
1864,250830,1,Piplya Mandi,,7,802208,23,MADHYA PRADESH
1865,299252,9,Piprai,पिपरई,7,,23,MADHYA PRADESH
1866,250888,1,Pithampur,,5,802261,23,MADHYA PRADESH
1867,289710,5,Pohari,पोहरी,7,000000,23,MADHYA PRADESH
1868,250864,1,Polaykalan,,7,802243,23,MADHYA PRADESH
1869,250676,1,Porsa,,5,802082,23,MADHYA PRADESH
1870,293821,1,Prithvipur,पृथ्वीपुर,7,802123,23,MADHYA PRADESH
1871,250716,1,Raghogarh-Vijaypur,,5,802402,23,MADHYA PRADESH
1872,250761,1,Rahatgarh,,7,802157,23,MADHYA PRADESH
1873,250955,1,Raisen,,5,802323,23,MADHYA PRADESH
1874,250885,2,Rajgarh,,5,802296,23,MADHYA PRADESH
1875,250931,1,Rajgarh,,7,802258,23,MADHYA PRADESH
1876,250742,1,Rajnagar,,7,802140,23,MADHYA PRADESH
1877,299278,1,Rajnagar Bangawan,राजनगर बनगवां,7,,23,MADHYA PRADESH
1878,250916,1,Rajpur,,7,802287,23,MADHYA PRADESH
1879,250825,1,Rampura,,7,802202,23,MADHYA PRADESH
1880,250785,1,Rampur Baghelan,,7,802176,23,MADHYA PRADESH
1881,248067,1,RAMPUR NAIKIN,,7,802422,23,MADHYA PRADESH
1882,250883,1,Ranapur,,7,802430,23,MADHYA PRADESH
1883,298921,3,Rannod,Rannod,7,,23,MADHYA PRADESH
1884,298923,2,Raon,Raon,7,,23,MADHYA PRADESH
1885,250820,1,Ratangarh,,7,802199,23,MADHYA PRADESH
1886,250843,1,Ratlam,,4,802222,23,MADHYA PRADESH
1887,250904,1,Rau,,7,802274,23,MADHYA PRADESH
1888,250769,1,Rehli,,5,802162,23,MADHYA PRADESH
1889,250953,1,Rehti,रेहटी,7,802321,23,MADHYA PRADESH
1890,250797,1,Rewa,,4,802189,23,MADHYA PRADESH
1891,250895,1,Runji -Gautampura,,7,802268,23,MADHYA PRADESH
1892,250682,1,Sabalgarh,,5,802088,23,MADHYA PRADESH
1893,250764,1,Sagar,,4,802159,23,MADHYA PRADESH
1894,250841,1,Sailana,,7,802220,23,MADHYA PRADESH
1895,263217,1,Sainkheda,साईंखेड़ा,7,000000,23,MADHYA PRADESH
1896,293820,3,Salichauka,सालीचौका,7,000000,23,MADHYA PRADESH
1897,262993,1,SAMSABAD,शमशाबाद,7,802309,23,MADHYA PRADESH
1898,250908,1,Sanawad,सनावद,5,802279,23,MADHYA PRADESH
1899,250954,1,Sanchi,,7,802322,23,MADHYA PRADESH
1900,250936,2,Sarangpur,,5,802300,23,MADHYA PRADESH
1901,250886,1,Sardarpur,,7,802259,23,MADHYA PRADESH
1902,248069,1,SARNI,,5,802338,23,MADHYA PRADESH
1903,263155,1,SARWANIYA MAHARAJ,,7,000000,23,MADHYA PRADESH
1904,250746,1,Satai,,7,802144,23,MADHYA PRADESH
1905,250781,3,Satna,,4,802170,23,MADHYA PRADESH
1906,250871,1,Satwas,,7,802252,23,MADHYA PRADESH
1907,251027,2,Sausar,,5,802387,23,MADHYA PRADESH
1908,250898,1,Sawer,,7,802272,23,MADHYA PRADESH
1909,250947,1,Sehore,सीहोर,5,802314,23,MADHYA PRADESH
1910,250791,1,Semaria,,7,802185,23,MADHYA PRADESH
1911,250919,1,Sendhwa,सेंधवा,5,802291,23,MADHYA PRADESH
1912,250701,1,Seondha,,7,802107,23,MADHYA PRADESH
1913,251033,1,Seoni,,5,802393,23,MADHYA PRADESH
1914,250969,1,Seoni-Malwa,,5,802344,23,MADHYA PRADESH
1915,262977,2,Shadora,,7,000000,23,MADHYA PRADESH
1916,250807,1,Shahdol,,5,802413,23,MADHYA PRADESH
1917,262903,1,Shahganj,Shahganj,7,000000,23,MADHYA PRADESH
1918,250759,1,Shahgarh,,7,802156,23,MADHYA PRADESH
1919,298920,2,Shahpur,Shahpur,7,,23,MADHYA PRADESH
1920,251003,1,Shahpura,,7,802370,23,MADHYA PRADESH
1921,250986,3,Shahpura Dindori,,7,802440,23,MADHYA PRADESH
1922,250926,2,Shahpur Burhanpur,,7,802359,23,MADHYA PRADESH
1923,250965,2,Shahpur Sagar,,7,802158,23,MADHYA PRADESH
1924,250860,1,Shajapur,,5,802239,23,MADHYA PRADESH
1925,250832,1,Shamgarh,,7,802210,23,MADHYA PRADESH
1926,250673,1,Sheopur,,5,802079,23,MADHYA PRADESH
1927,250705,3,Shivpuri,,5,802112,23,MADHYA PRADESH
1928,250862,1,Shujalpur,,5,802241,23,MADHYA PRADESH
1929,248065,1,SIDHI,,5,802424,23,MADHYA PRADESH
1930,250983,1,Sihora,,5,802355,23,MADHYA PRADESH
1931,253125,1,Silwani,,7,802331,23,MADHYA PRADESH
1932,250819,1,Singoli,,7,802198,23,MADHYA PRADESH
1933,248066,1,SINGRAULI,,4,802426,23,MADHYA PRADESH
1934,298918,3,Sirali,Sirali,7,,23,MADHYA PRADESH
1935,250790,1,Sirmaur,,7,802182,23,MADHYA PRADESH
1936,250941,1,Sironj,,5,802306,23,MADHYA PRADESH
1937,250835,1,Sitamau,,7,802213,23,MADHYA PRADESH
1938,250976,1,Sohagpur,,7,802348,23,MADHYA PRADESH
1939,250866,1,Sonkatch,,7,802246,23,MADHYA PRADESH
1940,250853,1,Soyatkalan,,7,802232,23,MADHYA PRADESH
1941,250958,1,Sultanpur,,7,802326,23,MADHYA PRADESH
1942,298934,3,Surkhi,Surkhi,7,,23,MADHYA PRADESH
1943,250854,1,Susner,,7,802233,23,MADHYA PRADESH
1944,250933,1,Suthaliya,,7,802298,23,MADHYA PRADESH
1945,290381,1,Suwasra,,7,802214,23,MADHYA PRADESH
1946,250840,1,Tal,,7,802219,23,MADHYA PRADESH
1947,250939,1,Talen,,7,802304,23,MADHYA PRADESH
1948,250850,2,Tarana,,7,802228,23,MADHYA PRADESH
1949,293818,1,Taricharkala,तारिचरकला,7,802119,23,MADHYA PRADESH
1950,290462,1,Tendukheda- damoh,,7,802168,23,MADHYA PRADESH
1951,290429,1,Tendukheda- Narsimhapur,,7,802369,23,MADHYA PRADESH
1952,250789,1,Teonthar,,7,802181,23,MADHYA PRADESH
1953,250876,1,Thandla,,7,802427,23,MADHYA PRADESH
1954,297119,2,Thikri,ठीकरी,7,,23,MADHYA PRADESH
1955,290285,1,Tikamgarh,,5,802130,23,MADHYA PRADESH
1956,250968,1,Timarni,,7,802343,23,MADHYA PRADESH
1957,290271,1,Tonk khurd,टोंक खुर्द,7,802244,23,MADHYA PRADESH
1958,250963,1,Udaipura,,7,802332,23,MADHYA PRADESH
1959,250851,3,Ujjain,,4,802230,23,MADHYA PRADESH
1960,250801,1,Umaria,,5,802192,23,MADHYA PRADESH
1961,250783,1,Unchahara,,7,802175,23,MADHYA PRADESH
1962,250847,2,Unhel,,7,802226,23,MADHYA PRADESH
1963,250944,3,Vidisha,,5,802310,23,MADHYA PRADESH
1964,250672,1,Vijaypur,,7,802078,23,MADHYA PRADESH
1965,250981,1,Vijayraghavgarh,,7,802354,23,MADHYA PRADESH
1966,251037,1,Waraseoni,,5,802396,23,MADHYA PRADESH
1967,251323,1,Achalpur,अचलपूर,5,802685,27,MAHARASHTRA
1968,276327,3,AHERI,अहेरी,7,539998,27,MAHARASHTRA
1969,251548,2,Ahmadnagar,अहमदनगर,4,802828,27,MAHARASHTRA
1970,251562,1,Ahmadpur,अहमदपूर,5,802841,27,MAHARASHTRA
1971,277285,1,Ahmednagar,,8,802829,27,MAHARASHTRA
1972,251630,2,Ajara,आजरा,7,567972,27,MAHARASHTRA
1973,251581,1,Akkalkot,अक्कलकोट,5,802860,27,MAHARASHTRA
1974,251312,2,Akola,अकोला,4,802676,27,MAHARASHTRA
1975,275728,1,Akole,अकोले,7,554278,27,MAHARASHTRA
1976,251310,1,Akot,अकोट,5,802674,27,MAHARASHTRA
1977,251521,1,Alandi,आळंदी,5,802808,27,MAHARASHTRA
1978,251503,1,Alibag,अलिबाग,5,802801,27,MAHARASHTRA
1979,251294,1,Amalner,अंमळनेर,5,802656,27,MAHARASHTRA
1980,251424,1,Ambad,अंबड,5,802761,27,MAHARASHTRA
1981,251560,2,Ambajogai,अंबाजोगाई,5,802839,27,MAHARASHTRA
1982,251485,2,Ambarnath,अंबरनाथ,5,802793,27,MAHARASHTRA
1983,276364,3,AMGAON,आमगांव,5,537972,27,MAHARASHTRA
1984,251328,1,Amravati,अमरावती,4,802690,27,MAHARASHTRA
1985,251322,1,Anjangaon,अंजनगाव सुर्जी,5,802684,27,MAHARASHTRA
1986,258020,3,Ardhapur,अर्धापूर्,7,544645,27,MAHARASHTRA
1987,276366,2,ARJUNI,अर्जुनी,7,537520,27,MAHARASHTRA
1988,259703,1,Arni,आर्णी,5,543235,27,MAHARASHTRA
1989,251332,1,Arvi,आर्वी,5,802694,27,MAHARASHTRA
1990,251634,1,Ashta,आष्टा,5,802892,27,MAHARASHTRA
1991,275734,1,Ashti,आष्टी,7,535627,27,MAHARASHTRA
1992,276380,3,Ashti (Wardha),आष्टी,7,533465,27,MAHARASHTRA
1993,296909,1,Aundha Nagnath,औंढा नागनाथ,7,546018,27,MAHARASHTRA
1994,251428,2,Aurangabad,औरंगाबाद,4,802765,27,MAHARASHTRA
1995,277287,1,Aurangabad,,8,802766,27,MAHARASHTRA
