S.No.,Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,Block Code,Block Name,District Census 2011 Code,District Code,District Name,Localbody Code,Localbody Name,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,State Name,Subdistrict Census 2011 Code,Subdistrict Code,Subdistrict Name,Village Census 2011 Code,Village Code,Village Name
6973,4077,47,Vaniyambadi,6433,ALANGAYAN,000,732,Tirupathur,232173,BEEMAKULAM,539,7,Vellore,TAMIL NADU,05718,5718,Vaniyambadi,630956,630956,Bheemakulam
6974,3925,80,Kallakurichi,6453,CHINNASALEM,000,729,KALLAKURICHI,232917,AMMAIYAGARAM,514,,Kallakurichi,TAMIL NADU,00000,5977,Chinnasalem,633519,633519,Ammaiyagaram
6975,3863,67,Arani,6407,CHEYYAR,606,593,TIRUVANNAMALAI,231128,Pillanthi,504,,Arani,TAMIL NADU,05722,5722,Cheyyar,631421,631421,Devanathur
6976,4069,65,Kalasapakkam,6408,JAWATHU HILLS,606,593,TIRUVANNAMALAI,231152,Kuttakarai,538,,Tiruvannamalai,TAMIL NADU,00000,6631,Jamunamarathoor,631675,631675,Kuttakarai
6977,4073,48,Ambur,6447,PERANAMBATTU,000,732,Tirupathur,232705,Melsanankuppam,539,7,Vellore,TAMIL NADU,05719,5719,Ambur,631050,631050,Sanan Kuppam R.F.
6978,3954,189,Madurai East,6219,MADURAI EAST,623,578,MADURAI,225277,VELLIANKUNDRAM,519,24,Madurai,TAMIL NADU,00000,5960,MADURAI EAST,640581,640581,Velliyankundram
6979,4067,62,Chengam,6405,CHENGAM,606,593,TIRUVANNAMALAI,231042,Thalaiyouthu,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631933,631933,Thazhaiyuthu
6980,3858,42,Arcot,6449,TIMIRI,000,731,Ranipet,232813,Pudur,503,6,Arakkonam,TAMIL NADU,00000,7059,Kalavai,630743,630743,Kaniyanur
6981,4072,63,Tiruvannamalai,6417,TIRUVANNAMALAI,606,593,TIRUVANNAMALAI,231594,Su.pappambadi,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632231,632231,Su. Pappambadi
6982,4076,45,Kilvaithinankuppam,6439,K.V.KUPPAM,605,595,VELLORE,232400,Kilvaithinankuppam,539,7,Vellore,TAMIL NADU,00000,7052,K V Kuppam,630470,630470,Kilvaithinankuppam (CT)
6983,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224837,Palavanapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643748,643748,Advanapalli
6984,3958,188,Melur,6218,KOTTAMPATTI,623,578,MADURAI,225238,Thonthilingapuram,519,24,Madurai,TAMIL NADU,05835,5835,Melur,640483,640483,Tondilingapuram
6985,4043,178,Gandarvakottai,6270,KUNNANDARKOIL,621,582,PUDUKKOTTAI,226883,VALAMANGALAM,534,27,Tiruchirappalli,TAMIL NADU,05819,5819,Kulathur,639350,639350,Seemanur
6986,4088,196,Thirumangalam,6217,KALLIKUDI,623,578,MADURAI,225190,Maittanpatti,541,,Virudhunagar,TAMIL NADU,00000,6615,Kalligudi,641008,641008,Maithanpatti
6987,3868,69,Vandavasi,6415,THELLAR,606,593,TIRUVANNAMALAI,231435,Chitharugavur,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631619,631619,Chitharugavoor
6988,3887,149,Ariyalur,6260,T. PALUR,616,610,Ariyalur,226489,Cholamadevi,508,12,Chidambaram,TAMIL NADU,05786,5786,Udayarpalayam,636393,636393,Cholamadevi
6989,4067,62,Chengam,6414,THANDRAMPET,606,593,TIRUVANNAMALAI,231400,Melkarippoor,538,,Tiruvannamalai,TAMIL NADU,05726,5726,THANDRAMPET,631978,631978,Melkaripur
6990,3986,145,Musiri,6380,THOTTIAM,614,591,TIRUCHIRAPPALLI,230401,Manamedu,524,28,Perambalur,TAMIL NADU,05773,5773,Thottiyam,635690,635690,Manamedu
6991,3866,71,Mailam,6460,MAILAM,607,596,VILLUPURAM,233255,Peramandur,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632677,632677,Peramandur East
6992,3944,138,Manapparai,6383,VAIYAMPATTI,614,591,TIRUCHIRAPPALLI,230478,Palayakottai,517,26,Karur,TAMIL NADU,05781,5781,Manapparai,636068,636068,IYANREDIAPATTI
6993,4072,63,Tiruvannamalai,6417,TIRUVANNAMALAI,606,593,TIRUVANNAMALAI,231570,Melchettipattu,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632169,632169,Melchettipattu
6994,4073,48,Ambur,6444,MADHANUR,000,732,Tirupathur,232725,Vadakarai,539,7,Vellore,TAMIL NADU,05719,5719,Ambur,631035,631035,Vadakarai
6995,3890,150,Jayankondam,6255,ANDIMADAM,616,610,Ariyalur,226352,Periyathukurichy,508,12,Chidambaram,TAMIL NADU,00000,5983,Andimadam,636334,636334,Authukurichi
6996,3868,69,Vandavasi,6411,PERNAMALLUR,606,593,TIRUVANNAMALAI,231261,Erumbur,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631470,631470,Erumbur
6997,3857,38,Arakkonam,6435,ARAKKONAM,000,731,Ranipet,232262,Uliyambakkam,503,6,Arakkonam,TAMIL NADU,05715,5715,Arakonam,630560,630560,Uliambakkam
6998,4067,62,Chengam,6405,CHENGAM,606,593,TIRUVANNAMALAI,231004,Andipatti,538,,Tiruvannamalai,TAMIL NADU,05725,5725,Chengam,631928,631928,Karimalapadi
6999,3927,79,Sankarapuram,6466,SANKARAPURAM,000,729,KALLAKURICHI,233573,PANDALAM .A,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633314,633314,Agraharapandalam
7000,3868,69,Vandavasi,6418,VANDAVASI,606,593,TIRUVANNAMALAI,231654,Salukkai,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631464,631464,Salukkai
7001,3907,85,Mettur,6296,MECHERI,608,584,SALEM,227678,Mallikundam,511,13,Dharmapuri,TAMIL NADU,05736,5736,Mettur,633760,633760,Mallikundam
7002,4079,76,Thirukoilur,6469,TIRUKKOYILUR,000,729,KALLAKURICHI,233404,KALUMALAM,540,,Viluppuram,TAMIL NADU,05732,5732,Tirukkoyilur,633102,633102,Kalumalam
7003,4088,196,Thirumangalam,6217,KALLIKUDI,623,578,MADURAI,225184,Karisalkalampatti,541,,Virudhunagar,TAMIL NADU,00000,6615,Kalligudi,640973,640973,Karisalkalampatti
7004,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224831,Muthali,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643774,643774,Dhasapalli
7005,3946,179,Viralimalai,6270,KUNNANDARKOIL,621,582,PUDUKKOTTAI,226867,ODUKKUR,517,26,Karur,TAMIL NADU,05819,5819,Kulathur,639345,639345,Odukkur
7006,4010,186,Sivaganga,6317,SIVAGANGA,622,585,SIVAGANGA,228268,Mulakkulam,528,33,Sivaganga,TAMIL NADU,05832,5832,Sivaganga,640299,640299,Mathur
7007,3949,53,Krishnagiri,6209,KRISHNAGIRI,631,577,KRISHNAGIRI,224920,Kammampalli,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643932,643932,Kammaampalli
7008,3865,70,Gingee,6454,GINGEE,607,596,VILLUPURAM,232996,Padipallam,504,,Arani,TAMIL NADU,05728,5728,Gingee,632510,632510,Padippallam R.F.
7009,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224831,Muthali,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643770,643770,Karupalli
7010,3947,52,Bargur,6205,BARGUR,631,577,KRISHNAGIRI,224810,Shoolamalai,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643958,643958,Soolamalai
7011,3927,79,Sankarapuram,6453,CHINNASALEM,000,729,KALLAKURICHI,232959,THIMMAPURAM,514,,Kallakurichi,TAMIL NADU,00000,5977,Chinnasalem,633471,633471,Timmapuram
7012,4033,201,Cumbum,6345,UTTAMAPALAIYAM,624,588,THENI,229113,Gokilapuram,532,,Theni,TAMIL NADU,05845,5845,Uthamapalayam,641128,641128,Gokilapuram
7013,3864,68,Cheyyar,6419,VEMBAKKAM,606,593,TIRUVANNAMALAI,231679,Elacheri,504,,Arani,TAMIL NADU,00000,6624,Vembakkam,631297,631297,Ezhacheri
7014,4076,45,Kilvaithinankuppam,6437,GUDIYATTAM,605,595,VELLORE,232328,Nellorepet,539,7,Vellore,TAMIL NADU,05712,5712,Gudiyatham,630312,630312,Nellorepettai
7015,4009,187,Manamadurai,6319,TIRUPPUVANAM,622,585,SIVAGANGA,228367,THIRUPPACHETHI,528,33,Sivaganga,TAMIL NADU,00000,5965,Thiruppuvanam,640375,640375,Thiruppachethi South
7016,4079,76,Thirukoilur,6463,MUGAIYUR,607,596,VILLUPURAM,233444,VEERAPANDI,540,,Viluppuram,TAMIL NADU,00000,6651,Kandachipuram,633066,633066,Veerapandi
7017,3862,3,Tiruttani,6354,R.K.PET,602,589,THIRUVALLUR,229483,Santhavenugopalapuram,503,6,Arakkonam,TAMIL NADU,00000,6674,R K PET,628962,628962,Santhanavenugopalapuram
7018,3923,82,Attur,6300,PEDDANAICKENPALAYAM,608,584,SALEM,227766,P.K.Hills Keelnadu,514,,Kallakurichi,TAMIL NADU,00000,6618,Pethanaickanpalayam,634242,634242,Adiyanur
7019,3928,83,Yercaud,6289,AYODHIYAPATTINAM,608,584,SALEM,227567,Chinnanur,514,,Kallakurichi,TAMIL NADU,05740,5740,Salem,633980,633980,Chinnanur
7020,4035,190,Sholavandan,6220,MADURAI WEST,623,578,MADURAI,225307,Vayaloor,532,,Theni,TAMIL NADU,05836,5836,Madurai North,640597,640597,Vayalur
7021,4073,48,Ambur,6444,MADHANUR,000,732,Tirupathur,232566,ALANKUPPAM,539,7,Vellore,TAMIL NADU,05719,5719,Ambur,631029,631029,Alankuppam
7022,4034,199,Periyakulam,6344,THENI,624,588,THENI,229109,Unjampatti,532,,Theni,TAMIL NADU,05844,5844,Theni,641100,641100,Unjampatty
7023,3946,179,Viralimalai,6276,VIRALIMALAI,621,582,PUDUKKOTTAI,227077,Kongudipatti,517,26,Karur,TAMIL NADU,05818,5818,Iluppur,639242,639242,Tannangudi
7024,4032,200,Bodinayackanur,6344,THENI,624,588,THENI,229105,Seelayampatti,532,,Theni,TAMIL NADU,05844,5844,Theni,641107,641107,Seelayampatty
7025,3925,80,Kallakurichi,6453,CHINNASALEM,000,729,KALLAKURICHI,232933,KOOGAIYUR,514,,Kallakurichi,TAMIL NADU,00000,5977,Chinnasalem,633556,633556,Koogaiyur
7026,3952,54,Veppanahalli,6209,KRISHNAGIRI,631,577,KRISHNAGIRI,224927,Naaralapalli,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643912,643912,Naralapalli
7027,4074,44,Anaikattu,6434,ANAICUT,605,595,VELLORE,232231,Serpadi,539,7,Vellore,TAMIL NADU,00000,5964,Anaicut,630861,630861,Serpadi
7028,3926,78,Rishivandiyam,6469,TIRUKKOYILUR,000,729,KALLAKURICHI,233696,JA. SITHAMOOR,514,,Kallakurichi,TAMIL NADU,05732,5732,Tirukkoyilur,633098,633098,Ja. Sithamur
7029,3971,94,Namakkal,6249,PUDUCHATRAM,609,580,NAMAKKAL,226205,Thalambadi,522,,Namakkal,TAMIL NADU,05747,5747,Namakkal,634629,634629,Thalambadi
7030,4070,64,Kilpennathur,6416,THURINJAPURAM,606,593,TIRUVANNAMALAI,231524,Sadayanodai,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632110,632110,Sadayanodail
7031,4034,199,Periyakulam,6343,PERIYAKULAM,624,588,THENI,229092,Silvarpatti,532,,Theni,TAMIL NADU,05843,5843,Periyakulam,641089,641089,Silvarpatty
7032,4012,185,Tiruppattur,6311,KALLAL,622,585,SIVAGANGA,228092,NACHIYAPURAM,528,33,Sivaganga,TAMIL NADU,05829,5829,Thiruppathur,640024,640024,Siravayal
7033,4008,184,Karaikudi,6308,DEVAKOTTAI,622,585,SIVAGANGA,227933,KARKALATHUR,528,33,Sivaganga,TAMIL NADU,05831,5831,Devakottai,640210,640210,Karkalathur
7034,3867,66,Polur,6412,POLUR,606,593,TIRUVANNAMALAI,231337,Sedarampattu,504,,Arani,TAMIL NADU,05724,5724,Polur,631666,631666,Setharamppattu
7035,3868,69,Vandavasi,6415,THELLAR,606,593,TIRUVANNAMALAI,231469,Perugadaputhur,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631578,631578,Perunkadaputhur
7036,4076,45,Kilvaithinankuppam,6439,K.V.KUPPAM,605,595,VELLORE,232411,P. K. Puram,539,7,Vellore,TAMIL NADU,00000,7052,K V Kuppam,630430,630430,Palayakrishnapuram
7037,3927,79,Sankarapuram,6453,CHINNASALEM,000,729,KALLAKURICHI,232924,ERVAIPATTINAM,514,,Kallakurichi,TAMIL NADU,00000,5977,Chinnasalem,633436,633436,Eruvaipattanam
7038,3973,92,Rasipuram,6245,NAMAGIRIPET,609,580,NAMAKKAL,226113,Moolakurichi,522,,Namakkal,TAMIL NADU,05746,5746,Rasipuram,634530,634530,Mulaikurichi
7039,4008,184,Karaikudi,6312,KANNANKUDI,622,585,SIVAGANGA,228125,UNJANAI,528,33,Sivaganga,TAMIL NADU,05831,5831,Devakottai,640128,640128,Iruvinivayal
7040,4088,196,Thirumangalam,6217,KALLIKUDI,623,578,MADURAI,225189,M. Puliankulam,541,,Virudhunagar,TAMIL NADU,00000,6615,Kalligudi,641010,641010,Puliankulam (Madavanaickanur)
7041,3952,54,Veppanahalli,6209,KRISHNAGIRI,631,577,KRISHNAGIRI,224927,Naaralapalli,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643989,643989,Naralapalli R.F.
7042,3861,39,Sholingur,6446,NEMILI,000,731,Ranipet,232676,Vettangulam,503,6,Arakkonam,TAMIL NADU,00000,6664,Nemili,630648,630648,Vettangulam
7043,4010,186,Sivaganga,6317,SIVAGANGA,622,585,SIVAGANGA,228274,Padamathur,528,33,Sivaganga,TAMIL NADU,05832,5832,Sivaganga,640278,640278,Padamathur
7044,4010,186,Sivaganga,6309,ILAYANKUDI,622,585,SIVAGANGA,227977,Kalaikulam,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640342,640342,Thadiyamangalam
7045,3864,68,Cheyyar,6407,CHEYYAR,606,593,TIRUVANNAMALAI,231132,Senkattankudil,504,,Arani,TAMIL NADU,05722,5722,Cheyyar,631324,631324,Sengattankundil
7046,3890,150,Jayankondam,6255,ANDIMADAM,616,610,Ariyalur,226354,Rangiyam,508,12,Chidambaram,TAMIL NADU,00000,5983,Andimadam,636336,636336,Rangiyam
7047,3926,78,Rishivandiyam,6465,RISHIVANDIAM,000,729,KALLAKURICHI,233508,Erudaiyampattu,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633243,633243,Erudayampattu
7048,3986,145,Musiri,6378,TATTAYYANGARPETTAI,614,591,TIRUCHIRAPPALLI,230364,Thulaiyanatham,524,28,Perambalur,TAMIL NADU,05774,5774,Musiri,635711,635711,Thulayanatham
7049,4088,196,Thirumangalam,6224,TIRUMANGALAM,623,578,MADURAI,225449,THANGALACHERI,541,,Virudhunagar,TAMIL NADU,05840,5840,Thirumangalam,640948,640948,Thangalacheri
7050,3948,55,Hosur,6211,SHOOLAGIRI,631,577,KRISHNAGIRI,224989,B.S.Thimmasandiram,518,14,Krishnagiri,TAMIL NADU,00000,6641,Shoolagiri,643708,643708,Berigai
7051,3972,95,Paramathi-velur,6241,KABILAMALAI,609,580,NAMAKKAL,226040,Thidumal,522,,Namakkal,TAMIL NADU,05748,5748,Paramathi-Velur,634736,634736,Tidumal
7052,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228046,MUTHURVANIYANGUDI,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640258,640258,Vaniyankudi
7053,3858,42,Arcot,6449,TIMIRI,000,731,Ranipet,232814,Punganur,503,6,Arakkonam,TAMIL NADU,05716,5716,Arcot,630788,630788,Punganur (R.F.)
7054,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228036,KOLLANGUDI,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640265,640265,Kollankudi
7055,3857,38,Arakkonam,6435,ARAKKONAM,000,731,Ranipet,232522,Itchiputhur,503,6,Arakkonam,TAMIL NADU,05715,5715,Arakonam,630557,630557,Itchiputhur
7056,4031,198,Andipatti,6341,KADAMALAIKUNDRU MYLADUMPARAI,624,588,THENI,229061,Megamalai,532,,Theni,TAMIL NADU,05846,5846,Andipatti,641167,641167,Megamalai
7057,3984,143,Lalgudi,6377,PULLAMBADI,614,591,TIRUCHIRAPPALLI,230321,M. Kannanur,524,28,Perambalur,TAMIL NADU,05777,5777,Lalgudi,635881,635881,M. Kannanoor
7058,3928,83,Yercaud,6300,PEDDANAICKENPALAYAM,608,584,SALEM,227777,Thumbal,514,,Kallakurichi,TAMIL NADU,05743,5743,Attur,634319,634319,Tumbal Extension RF
7059,4043,178,Gandarvakottai,6270,KUNNANDARKOIL,621,582,PUDUKKOTTAI,226864,MOOTAMPATTI,534,27,Tiruchirappalli,TAMIL NADU,05819,5819,Kulathur,639359,639359,Narangiyanpatti
7060,3890,150,Jayankondam,6257,JAYAMKONDAM,616,610,Ariyalur,226399,Ayyappanayakkenpettai,508,12,Chidambaram,TAMIL NADU,05786,5786,Udayarpalayam,636348,636348,Vangudi
7061,4044,180,Pudukkottai,6273,PUDUKKOTTAI,621,582,PUDUKKOTTAI,226965,KavinaduEast,534,27,Tiruchirappalli,TAMIL NADU,05821,5821,Pudukkottai,639441,639441,Kavinad East
7062,3922,100,Modakurichi,6166,MODAKURICHI,610,573,ERODE,223752,THUYYAMPOONDURAI,513,,Erode,TAMIL NADU,00000,6636,Modakkurichi,635042,635042,Thuyyampoondurai
7063,3859,40,Katpadi,6442,KATPADI,605,595,VELLORE,232487,AMMUNDI,503,6,Arakkonam,TAMIL NADU,05713,5713,Katpadi,630467,630467,Ammundi (R.F.)
7064,3978,107,Bhavanisagar,6158,BHAVANISAGAR,610,573,ERODE,223613,PUNGUR,523,18,Nilgiris,TAMIL NADU,05749,5749,Sathyamangalam,634796,634796,Pungar
7065,4073,48,Ambur,6444,MADHANUR,000,732,Tirupathur,232593,THOTTALAM,539,7,Vellore,TAMIL NADU,05719,5719,Ambur,630998,630998,Thottalam
7066,4007,182,Alangudi,6269,KARAMBAKUDI,621,582,PUDUKKOTTAI,226837,PATTATHIKKADU,528,33,Sivaganga,TAMIL NADU,05825,5825,Karambakudi,639676,639676,Pattathikadu
7067,4008,184,Karaikudi,6312,KANNANKUDI,622,585,SIVAGANGA,228120,PUTHURANI,528,33,Sivaganga,TAMIL NADU,05831,5831,Devakottai,640143,640143,Madakkottai
7068,3865,70,Gingee,6454,GINGEE,607,596,VILLUPURAM,232989,Meledayalam,504,,Arani,TAMIL NADU,05728,5728,Gingee,632410,632410,Idayalam (Mel)
7069,3949,53,Krishnagiri,6209,KRISHNAGIRI,631,577,KRISHNAGIRI,224922,Kaattinaayanapalli,518,14,Krishnagiri,TAMIL NADU,05891,5891,Krishnagiri,643931,643931,Kathinayanapalli
7070,3868,69,Vandavasi,6418,VANDAVASI,606,593,TIRUVANNAMALAI,231660,Thensenthamangalam,504,,Arani,TAMIL NADU,05723,5723,Vandavasi,631469,631469,Thensenthamangalam
7071,3866,71,Mailam,6464,OLAKKUR,607,596,VILLUPURAM,233484,PANCHALAM,504,,Arani,TAMIL NADU,05729,5729,Tindivanam,632569,632569,Panchalam
7072,3863,67,Arani,6420,WEST ARANI,606,593,TIRUVANNAMALAI,231755,Nadukuppam,504,,Arani,TAMIL NADU,05721,5721,Arani,631196,631196,Kuppam
7073,3975,93,Senthamangalam,6242,KOLLI HILLS,609,580,NAMAKKAL,226054,ThirupuliNadu,522,,Namakkal,TAMIL NADU,00000,6625,KOLLI HILLS,634563,634563,Thiruppulinadu
7074,4012,185,Tiruppattur,6318,TIRUPPATHUR,622,585,SIVAGANGA,228297,KEELASEVALPATTI,528,33,Sivaganga,TAMIL NADU,05829,5829,Thiruppathur,639989,639989,Ilayathagudi South
7075,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228052,PERIYAKANNANOOR,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640335,640335,Sirukanaperi
7076,3927,79,Sankarapuram,6466,SANKARAPURAM,000,729,KALLAKURICHI,233557,DEVAPANDALAM,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633313,633313,Devapandalam
7077,3952,54,Veppanahalli,6211,SHOOLAGIRI,631,577,KRISHNAGIRI,225000,Uddanapalli,518,14,Krishnagiri,TAMIL NADU,00000,6641,Shoolagiri,643839,643839,Uddanapalli
7078,3986,145,Musiri,6378,TATTAYYANGARPETTAI,614,591,TIRUCHIRAPPALLI,230349,Karugudi,524,28,Perambalur,TAMIL NADU,05774,5774,Musiri,635695,635695,Kargudi
7079,4044,180,Pudukkottai,6273,PUDUKKOTTAI,621,582,PUDUKKOTTAI,226981,Vadavalam,534,27,Tiruchirappalli,TAMIL NADU,05821,5821,Pudukkottai,639436,639436,Ichiadi II Bit
7080,4025,167,Mannargudi,6362,KOTTUR,619,590,THIRUVARUR,229787,Thirumakkottai,531,31,Thanjavur,TAMIL NADU,05808,5808,Mannargudi,638290,638290,Thirumakkottai - II
7081,3867,66,Polur,6411,PERNAMALLUR,606,593,TIRUVANNAMALAI,231266,Jagnnathapuram,504,,Arani,TAMIL NADU,00000,6617,Chetpet,631584,631584,Jagannathapuram
7082,4070,64,Kilpennathur,6417,TIRUVANNAMALAI,606,593,TIRUVANNAMALAI,231593,Su.nallur,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632222,632222,Su.Nallur
7083,3944,138,Manapparai,6375,MARUNGAPURI,614,591,TIRUCHIRAPPALLI,230252,Marungapuri,517,26,Karur,TAMIL NADU,00000,5954,MARUNGAPURI,636121,636121,Marungapuri
7084,4008,184,Karaikudi,6311,KALLAL,622,585,SIVAGANGA,228109,VISALAYANKOTTAI,528,33,Sivaganga,TAMIL NADU,05830,5830,Karaikkudi,640103,640103,Kallupatti
7085,3927,79,Sankarapuram,6455,KALLAKKURICHI,000,729,KALLAKURICHI,233066,VANIYANDAL,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633395,633395,Vaniyanthal
7086,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228032,KALAKANMOI,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640260,640260,Mathukanmoi
7087,3923,82,Attur,6300,PEDDANAICKENPALAYAM,608,584,SALEM,227755,Thalavaipatty,514,,Kallakurichi,TAMIL NADU,00000,6618,Pethanaickanpalayam,634254,634254,Mettupalayam
7088,4010,186,Sivaganga,6310,KALAIYARKOIL,622,585,SIVAGANGA,228024,ALLUR,528,33,Sivaganga,TAMIL NADU,00000,6644,Kalaiyarkoil,640283,640283,Allur
7089,3948,55,Hosur,6206,HOSUR,631,577,KRISHNAGIRI,224817,Alasapalli Batvarapalli,518,14,Krishnagiri,TAMIL NADU,05890,5890,Hosur,643730,643730,Mallasandiram
7090,4083,75,Vikravandi,6459,KOLIYANUR,607,596,VILLUPURAM,233225,VIRATTIKUPPAM,540,,Viluppuram,TAMIL NADU,05731,5731,Viluppuram,632930,632930,Virattikuppam
7091,3974,87,Sankari,6304,TARAMANGALAM,608,584,SALEM,227867,PANIKKANUR,522,,Namakkal,TAMIL NADU,05737,5737,Omalur,633867,633867,Panikkanur
7092,4083,75,Vikravandi,6457,KANAI,607,596,VILLUPURAM,233110,KUPPAM,540,,Viluppuram,TAMIL NADU,05731,5731,Viluppuram,632921,632921,Kuppam
7093,4072,63,Tiruvannamalai,6417,TIRUVANNAMALAI,606,593,TIRUVANNAMALAI,231543,Anaipirandan,538,,Tiruvannamalai,TAMIL NADU,05727,5727,Tiruvannamalai,632164,632164,Anaipirandan
7094,4036,197,Usilampatti,6226,USILAMPATTI,623,578,MADURAI,225501,Manuthu,532,,Theni,TAMIL NADU,05838,5838,Usilampatti,640840,640840,Manuthu
7095,4080,72,Tindivanam,6464,OLAKKUR,607,596,VILLUPURAM,233462,KILMANNUR,540,,Viluppuram,TAMIL NADU,05729,5729,Tindivanam,632599,632599,Kilnemili
7096,4089,195,Thiruparankundram,6225,TIRUPPARANGUNRAM,623,578,MADURAI,225477,Perunkudi,541,,Virudhunagar,TAMIL NADU,00000,5962,THIRUPPARANKUNDRAM,641035,641035,Perungudi
7097,4069,65,Kalasapakkam,6408,JAWATHU HILLS,606,593,TIRUVANNAMALAI,231154,Nammiyambat,538,,Tiruvannamalai,TAMIL NADU,00000,6631,Jamunamarathoor,631656,631656,Nammiyampattu
7098,4069,65,Kalasapakkam,6408,JAWATHU HILLS,606,593,TIRUVANNAMALAI,231158,Veerappanur,538,,Tiruvannamalai,TAMIL NADU,00000,6631,Jamunamarathoor,631658,631658,Veerappanur
7099,3859,40,Katpadi,6442,KATPADI,605,595,VELLORE,232772,VEPPALAI,503,6,Arakkonam,TAMIL NADU,05713,5713,Katpadi,630389,630389,Sripadanallore
7100,4045,139,Srirangam,6370,ANDANALLUR,614,591,TIRUCHIRAPPALLI,230082,Andhanallur,534,27,Tiruchirappalli,TAMIL NADU,05778,5778,Srirangam,635966,635966,Andanallur
7101,3926,78,Rishivandiyam,6466,SANKARAPURAM,000,729,KALLAKURICHI,233566,MELSIRUVALUR,514,,Kallakurichi,TAMIL NADU,05733,5733,Sankarapuram,633240,633240,Melsiruvalur
7102,3971,94,Namakkal,6246,NAMAKKAL,609,580,NAMAKKAL,226127,ANIYAR,522,,Namakkal,TAMIL NADU,05747,5747,Namakkal,634632,634632,Mitta Aniyar
7103,4045,139,Srirangam,6370,ANDANALLUR,614,591,TIRUCHIRAPPALLI,230097,Perugamani,534,27,Tiruchirappalli,TAMIL NADU,05778,5778,Srirangam,635964,635964,Perugamani
7104,4069,65,Kalasapakkam,6409,KALASAPAKKAM,606,593,TIRUVANNAMALAI,231189,Padagam,538,,Tiruvannamalai,TAMIL NADU,00000,5959,Kalasapakkam,631822,631822,Padagam
7105,4010,186,Sivaganga,6311,KALLAL,622,585,SIVAGANGA,228094,NATARAJAPURAM,528,33,Sivaganga,TAMIL NADU,05830,5830,Karaikkudi,640118,640118,Ilandamangalam
7106,3984,143,Lalgudi,6377,PULLAMBADI,614,591,TIRUCHIRAPPALLI,230318,Keelarasur,524,28,Perambalur,TAMIL NADU,05777,5777,Lalgudi,635893,635893,Keelarasoor
7107,3928,83,Yercaud,6300,PEDDANAICKENPALAYAM,608,584,SALEM,227752,C.K.HillsTherkkuNadu,514,,Kallakurichi,TAMIL NADU,05743,5743,Attur,634317,634317,Aruna RF
7108,3978,107,Bhavanisagar,6158,BHAVANISAGAR,610,573,ERODE,223615,UTHANDIYUR,523,18,Nilgiris,TAMIL NADU,05749,5749,Sathyamangalam,634807,634807,Boosaripalayam
7109,3978,107,Bhavanisagar,6170,SATYAMANGALAM,610,573,ERODE,223812,CHIKKARASAMPALAYAM,523,18,Nilgiris,TAMIL NADU,05749,5749,Sathyamangalam,634792,634792,Chikkarasampalayam
7110,4076,45,Kilvaithinankuppam,6437,GUDIYATTAM,605,595,VELLORE,232338,Sembedu,539,7,Vellore,TAMIL NADU,05712,5712,Gudiyatham,630320,630320,Pangarishikuppam
