Assembly Constituency Code,Assembly Constituency ECI Code,Assembly Constituency Name,Block Code,Block Name,District Census 2011 Code,District Code,District Name,Localbody Code,Localbody Name,Parliament Constituency code,Parliament Constituency ECI Code,Parliament Constituency Name,State Name,Subdistrict Census 2011 Code,Subdistrict Code,Subdistrict Name,Village Census 2011 Code,Village Code,Village Name
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220368,HIREHALLI,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611402,611402,Dananayakanpura,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217066,HIREGUNTANUR,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,000000,927349,KATTETIPAYYANAHATTI,
3469,152,Byatarayanapura,5761,BENGALURU NORTH,572,525,BENGALURU URBAN,215350,CHIKKAJALA,454,12,Bengaluru North,KARNATAKA,05542,5542,Bengaluru North,612897,612897,Chikkajala,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218866,MOODLAGOLLAHALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,000000,925590,CHINTAPALLI,
3647,117,Sagar,5900,SAGAR,568,547,SHIVAMOGGA,219921,KOLURU,476,21,Shivamogga,KARNATAKA,05515,5515,Sagar,607319,607319,Kanike,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218339,DIDAGA,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617301,617301,Kanuvanaghatta,
3650,111,Shivamogga Rural,5898,BHADRAVATI,568,547,SHIVAMOGGA,219852,HOLEHONNURU-I,476,21,Shivamogga,KARNATAKA,05521,5521,Bhadravati,608539,608539,Holehonnuru,
3612,144,Srinivaspur,5870,KOLAR,581,542,KOLAR,218944,MANIGATTA,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621986,621986,Agnihalli,
3665,124,Mudigere,5805,MUDIGERE,570,532,CHIKKAMAGALURU,216935,NANDIPURA,478,18,Udupi Chikkamagaluru,KARNATAKA,05531,5531,Mudigere,609994,609994,Gowthahalli,
3614,61,Kanakagiri,5875,GANGAVATHI,560,543,KOPPAL,219097,MUSALAPUR,472,4,Koppal,KARNATAKA,05466,5466,Gangawati,601575,601575,Obalbanda,
3638,57,Lingsugur,5894,LINGSUGUR,559,546,RAICHUR,219733,UPPARNANDIHAL,475,3,Raichur,KARNATAKA,05459,5459,Lingsugur,600363,600363,Killar Hatti,
3630,215,Chamundeshwari,5889,MYSURU,577,545,MYSURU,219542,HAROHALLI,474,16,Mysuru,KARNATAKA,05572,5572,Mysuru,618772,618772,Kadanahalli,
3637,56,Devadurga,5893,DEVADURGA,559,546,RAICHUR,219697,PALAKANAMARDI,475,3,Raichur,KARNATAKA,05460,5460,Devadurga,600582,600582,Mudalagund,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218348,KABBALI,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617305,617305,Kabbali,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216816,KUDUVALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609827,609827,Gowthameshwara,
3652,114,Tirthahalli,5899,HOSANAGARA,568,547,SHIVAMOGGA,219893,MELINABESIGE,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607968,607968,Vasave,
3591,195,Belur,5848,ARSIKERE,574,539,HASSAN,218281,NERLIGE,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615461,615461,Nerlige,
3617,59,Maski,5897,SINDHANUR,559,546,RAICHUR,219820,KOLBAL,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601111,601111,Kanoor,
3617,59,Maski,5897,SINDHANUR,559,546,RAICHUR,219813,GUDADUR,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601102,601102,Hasamakal,
3534,141,Chikkaballapur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218892,GOWDAGERE,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623413,623413,Gidaganahalli,
3665,124,Mudigere,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216793,BASARAVALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609708,609708,Basaravalli,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218811,MAGONDI,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622535,622535,Atthigere,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218858,KATTARIGUPPA,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624556,624556,Lakshmidevikote,
3623,187,Maddur,5880,MADDUR,573,544,MANDYA,219271,NIDAGHATTA,473,14,Mandya,KARNATAKA,05551,5551,Maddur,614566,614566,Nidaghatta,
3647,117,Sagar,5899,HOSANAGARA,568,547,SHIVAMOGGA,219896,NITTURU,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607851,607851,Hebbige,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218246,ARAKERE,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615496,615496,Kelaginahosahalli,
3594,127,Kadur,5803,KADUR,570,532,CHIKKAMAGALURU,216880,SARASWATHIPURA,469,19,Hassan,KARNATAKA,05529,5529,Kadur,609510,609510,Kamasagara,
3607,148,Kolar,5870,KOLAR,581,542,KOLAR,218939,KONDARAJANAHALLI,471,10,Kolar,KARNATAKA,05591,5591,Kolar,622019,622019,Keelukote,
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218240,SANTHEMARUR,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616640,616640,Dadadahalli,
3532,219,Varuna,5889,MYSURU,577,545,MYSURU,219548,KEELANAPURA,461,15,Chamarajanagar,KARNATAKA,05572,5572,Mysuru,618799,618799,Hongate,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216519,GUNADAL,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599140,599140,Kengalagutti,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218787,A.JOTHENA HALLI,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622543,622543,Sanganahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219013,SONNAVADI,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622957,622957,Sangondahalli,
3625,189,Mandya,5882,MANDYA,573,544,MANDYA,219347,KEREAGODU,473,14,Mandya,KARNATAKA,05550,5550,Mandya,000000,926937,KALMANTIDODDI,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218317,MALASAVARA,469,19,Hassan,KARNATAKA,05554,5554,Belur,615094,615094,Malasavara,
3647,117,Sagar,5900,SAGAR,568,547,SHIVAMOGGA,219913,HEGGODU,476,21,Shivamogga,KARNATAKA,05515,5515,Sagar,607341,607341,Induvalli,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,220013,SHETTYHALLI,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608462,608462,Gudra Koppa,
3665,124,Mudigere,5805,MUDIGERE,570,532,CHIKKAMAGALURU,216915,B.BOSAHALLI (BHARATIBYLU),478,18,Udupi Chikkamagaluru,KARNATAKA,05531,5531,Mudigere,609933,609933,Kannagere,
3469,152,Byatarayanapura,5761,BENGALURU NORTH,572,525,BENGALURU URBAN,215347,BANDIKODAGEHALLI,454,12,Bengaluru North,KARNATAKA,05542,5542,Bengaluru North,000000,925868,YADIYOORU,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216239,NIMBALAGERI,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,605121,605121,Mangapura,
3643,36,Shorapur,5844,SHORAPUR,580,635,YADGIR,218127,DEVAPUR,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,621010,621010,Aralhalli,
3636,209,Virajpet,5861,MADIKERI,576,541,KODAGU,218665,BALLAMAVATI,474,16,Mysuru,KARNATAKA,05566,5566,Madikeri,617845,617845,Nelji,
3655,134,Koratagere,5913,TUMAKURU,571,548,TUMAKURU,220383,OBLAPURA,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611354,611354,Bommanahalli,
3532,219,Varuna,5890,NANJANGUD,577,545,MYSURU,219585,HULIMAVU,461,15,Chamarajanagar,KARNATAKA,05574,5574,Nanjangud,619195,619195,Immavu,
3504,89,Hagaribommanahalli,5784,HOSAPETE,565,528,BALLARI,216194,CHILAKANAHATTI,458,5,Ballari,KARNATAKA,05498,5498,Hosapete,604712,604712,Telugubalu,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217057,BHEEMASAMUDRA,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,605567,605567,Bheemasamudra,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218306,HEBBALU,469,19,Hassan,KARNATAKA,05554,5554,Belur,615248,615248,M. Hunsekere,
3512,51,Bhalki,5790,BHALKI,558,529,BIDAR,216380,HALBARGA,459,1,Bidar,KARNATAKA,05455,5455,Bhalki,599948,599948,TEGAMPUR,
3611,142,Sidlaghatta,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218865,MITTA HALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,000000,925600,GONEENAHALLI,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218981,NUTUVE,471,10,Kolar,KARNATAKA,05592,5592,Malur,622453,622453,Guruvalagollahalli,
3532,219,Varuna,5890,NANJANGUD,577,545,MYSURU,219565,BILIGERE,461,15,Chamarajanagar,KARNATAKA,05574,5574,Nanjangud,619213,619213,Kupparavalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219015,THIMMARAVUTHANAHALLI,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623149,623149,Kapabikkanahalli,
3517,29,Babaleshwar,5794,VIJAYAPURA,557,530,VIJAYAPURA,216547,SIDDAPUR-K,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599047,599047,Siddapur,
3516,48,Homnabad,5792,HUMNABAD,558,529,BIDAR,216439,CHANDANHALLI,459,1,Bidar,KARNATAKA,05458,5458,Homnabad,600266,600266,Chandanahalli,
3586,39,Gurmitkal,5845,YADGIR,580,635,YADGIR,218186,MADWAR,468,2,Kalaburagi,KARNATAKA,05589,5589,Yadgir,621332,621332,Gudalgunta,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220135,HAGALAVADI,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611615,611615,Anehalli,
3628,190,Shrirangapattana,5882,MANDYA,573,544,MANDYA,219350,MANGALA,473,14,Mandya,KARNATAKA,05550,5550,Mandya,614485,614485,Mangala,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220230,DODDERI,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610768,610768,Thimmalapura,
3593,197,Holenarasipur,5851,HASSAN,574,539,HASSAN,218368,AMBUGA,469,19,Hassan,KARNATAKA,05556,5556,Hassan,616153,616153,Bastihalli,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216232,JERMALI,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,605083,605083,Jermali,
3592,196,Hassan,5851,HASSAN,574,539,HASSAN,218396,NITTUR,469,19,Hassan,KARNATAKA,05556,5556,Hassan,615921,615921,Bidaradahalli,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218792,CHINNA KOTA,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,000000,924673,DEVAGANAHALLI,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218213,MALLAPURA,469,19,Hassan,KARNATAKA,05557,5557,Alur,616241,616241,Nagavara,
3666,123,Sringeri,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216809,HUYIGERE,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609670,609670,Huigere,
3642,37,Shahapur,5844,SHORAPUR,580,635,YADGIR,218152,KIRADALLI,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,620904,620904,Murakanal,
3589,198,Arkalgud,5847,ARKALGUD,574,539,HASSAN,218243,VIJAPURA FOREST,469,19,Hassan,KARNATAKA,05558,5558,Arkalgud,616541,616541,Kallur,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218823,YELESANDRA,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622576,622576,Garudakempanahalli,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218980,NOSAGERE,471,10,Kolar,KARNATAKA,05592,5592,Malur,622180,622180,Kanachikkanahalli,
3652,114,Tirthahalli,5899,HOSANAGARA,568,547,SHIVAMOGGA,219893,MELINABESIGE,476,21,Shivamogga,KARNATAKA,05518,5518,Hosanagara,607967,607967,Melina Besige,
3636,209,Virajpet,5861,MADIKERI,576,541,KODAGU,218667,BETTAGERI,474,16,Mysuru,KARNATAKA,05566,5566,Madikeri,617806,617806,Bettageri,
3591,195,Belur,5849,BELUR,574,539,HASSAN,218295,BICHODU,469,19,Hassan,KARNATAKA,05554,5554,Belur,615399,615399,Honnemane,
3556,136,Sira,5911,SIRA,571,548,TUMAKURU,220303,HULLIKUNTE,464,7,Chitradurga,KARNATAKA,05533,5533,Sira,610282,610282,Kotti,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216218,BELLAGATTA,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924320,KARADIHALLI,
3589,198,Arkalgud,5852,HOLENARSIPUR,574,539,HASSAN,218422,KYATHANAHALLI,469,19,Hassan,KARNATAKA,05559,5559,Hole Narsipur,616974,616974,Badakyathanahalli,
3636,209,Virajpet,5861,MADIKERI,576,541,KODAGU,218684,NARIANDADA,474,16,Mysuru,KARNATAKA,05566,5566,Madikeri,617858,617858,Karada,
3588,41,Sedam,5838,CHINCHOLI,579,538,KALABURAGI,217940,KEROLLI,468,2,Kalaburagi,KARNATAKA,05583,5583,Chincholi,620451,620451,Keroli,
3586,39,Gurmitkal,5845,YADGIR,580,635,YADGIR,218180,KAKALWAR,468,2,Kalaburagi,KARNATAKA,05589,5589,Yadgir,621262,621262,Mitha-Tipdampalli,
3635,210,Piriyapatna,5891,PIRIYAPATNA,577,545,MYSURU,219618,DODDABYLALU,474,16,Mysuru,KARNATAKA,05569,5569,Piriyapatna,618213,618213,Javanikuppe,
3453,23,Badami,5753,BADAMI,556,524,BAGALKOTE,273089,KAINAKATTI,452,27,Bagalkot,KARNATAKA,05446,5446,Badami,598639,598639,Sheeparamatti,
3506,96,Kudligi,5785,KUDLIGI,565,528,BALLARI,216222,GANDABOMMANAHALLI,458,5,Ballari,KARNATAKA,05502,5502,Kudligi,000000,924335,YARRAGONDALAHATTI,
3588,41,Sedam,5838,CHINCHOLI,579,538,KALABURAGI,217940,KEROLLI,468,2,Kalaburagi,KARNATAKA,05583,5583,Chincholi,620449,620449,Benkanhalli,
3515,42,Chincholi,5838,CHINCHOLI,579,538,KALABURAGI,217928,CHANDANKERA,459,1,Bidar,KARNATAKA,05583,5583,Chincholi,620343,620343,Chandankera,
3643,36,Shorapur,5844,SHORAPUR,580,635,YADGIR,218148,MARNAL,475,3,Raichur,KARNATAKA,05587,5587,Shorapur,620964,620964,Mudilinganhal,
3584,43,Kalaburagi Rural,5840,KALABURAGI,579,538,KALABURAGI,217993,BABALAD I K,468,2,Kalaburagi,KARNATAKA,05582,5582,Kalaburagi,620223,620223,Kagganmardi,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218269,KAMASAMUDRA,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615654,615654,Basavanahalli,
3645,112,Bhadravati,5898,BHADRAVATI,568,547,SHIVAMOGGA,219855,KALLAHALLI,476,21,Shivamogga,KARNATAKA,05521,5521,Bhadravati,608637,608637,SIRIYURUTAND,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218862,KOTAGAL,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624593,624593,Doddihalli,
3652,114,Tirthahalli,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,220017,UMBLEBILU,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608514,608514,Umble Bylu,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,219989,HADONAHALLI,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608427,608427,Hadona Halli,
3605,147,Bangarapet,5865,BANGARAPET,581,542,KOLAR,218787,A.JOTHENA HALLI,471,10,Kolar,KARNATAKA,05593,5593,Bangarapet,622544,622544,Junjanahalli,
3528,213,Heggadadevankote,5886,HEGGADADEVANKOTE,577,545,MYSURU,219443,CHAKKODANAHALLI,461,15,Chamarajanagar,KARNATAKA,05573,5573,Heggadadevankote,618864,618864,Budanur,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,220015,SUGURU,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,000000,925197,SUGURU II,
3590,194,Arsikere,5848,ARSIKERE,574,539,HASSAN,218257,GEEJIHALLI,469,19,Hassan,KARNATAKA,05555,5555,Arsikere,615683,615683,Annanaikanahalli,
3637,56,Devadurga,5893,DEVADURGA,559,546,RAICHUR,219676,GABBUR,475,3,Raichur,KARNATAKA,05460,5460,Devadurga,600670,600670,Gabbur,
3661,125,Chikkamagaluru,5802,CHIKKAMAGALURU,570,532,CHIKKAMAGALURU,216798,BILEKALLAHALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05530,5530,Chikkamagaluru,609753,609753,Padamane,
3520,27,Devar Hippargi,5793,BASAVANA BAGEWADI,557,530,VIJAYAPURA,216484,KANAKAL,460,28,Vijayapura,KARNATAKA,05452,5452,Basavana Bagevadi,599557,599557,Kanakal,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,219007,MUDIGERE,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623096,623096,Kakkaladoddi,
3510,52,Aurad,5788,AURAD,558,529,BIDAR,216298,BHANDARKUMTA,459,1,Bidar,KARNATAKA,05456,5456,Aurad,599979,599979,Kherda(B),
3667,126,Tarikere,5808,TARIKERE,570,532,CHIKKAMAGALURU,216990,KALLENAHALLI,478,18,Udupi Chikkamagaluru,KARNATAKA,05528,5528,Tarikere,609235,609235,Bhaktana Katte,
3530,214,Nanjangud,5890,NANJANGUD,577,545,MYSURU,219579,HEDATHALE,461,15,Chamarajanagar,KARNATAKA,05574,5574,Nanjangud,619276,619276,MADRAHALLI,
3611,142,Sidlaghatta,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218865,MITTA HALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624359,624359,Rangenahalli,
3523,31,Nagthan,5794,VIJAYAPURA,557,530,VIJAYAPURA,216523,HEGADIHAL,460,28,Vijayapura,KARNATAKA,05449,5449,Vijayapura,599105,599105,Hegadihal,
3592,196,Hassan,5851,HASSAN,574,539,HASSAN,218370,B.KATIHALLI,469,19,Hassan,KARNATAKA,05556,5556,Hassan,616067,616067,Sankenahalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220385,SIRAVARA,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611494,611494,Rayapura,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218912,RAMAPURA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623195,623195,Hosa Upparahalli,
3650,111,Shivamogga Rural,5902,SHIVAMOGGA,568,547,SHIVAMOGGA,219985,BALEKOPPA,476,21,Shivamogga,KARNATAKA,05520,5520,Shivamogga,608320,608320,Chamena Halli,
3595,199,Sakleshpur,5853,SAKALESHPUR,574,539,HASSAN,218433,ANEMAHAL,469,19,Hassan,KARNATAKA,05553,5553,Sakleshpur,614899,614899,Kumbardi Estate,
3537,139,Gauribidanur,5868,GAURIBIDANUR,582,630,CHIKKABALLAPURA,218890,GANGASANDRA,462,9,Chikkballapur,KARNATAKA,05595,5595,Gauribidanur,623269,623269,Gangasandra,
3516,48,Homnabad,5792,HUMNABAD,558,529,BIDAR,216451,KANKATTA,459,1,Bidar,KARNATAKA,05458,5458,Homnabad,600269,600269,Kankatta,
3611,142,Sidlaghatta,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218865,MITTA HALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624366,624366,Gurrampalli,
3659,133,Tumakuru Rural,5913,TUMAKURU,571,548,TUMAKURU,220386,SITAKALLU,477,8,Tumakuru,KARNATAKA,05537,5537,Tumakuru,611422,611422,Harohalli,
3595,199,Sakleshpur,5846,ALUR,574,539,HASSAN,218207,KADALU,469,19,Hassan,KARNATAKA,05557,5557,Alur,000000,926765,DEVARAMANE KOPPALLU,
3515,42,Chincholi,5838,CHINCHOLI,579,538,KALABURAGI,217929,CHENGTA,459,1,Bidar,KARNATAKA,05583,5583,Chincholi,620341,620341,Gongi,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220254,SINGANAHALLI,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610922,610922,Muthyalammanahalli,
3476,153,Yeshvanthapura,5762,BENGALURU SOUTH,572,525,BENGALURU URBAN,215376,CHIKKANAHALLI,454,12,Bengaluru North,KARNATAKA,05543,5543,Bengaluru South,000000,924157,BASAMMANAHALLI,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218971,HULIMANGALA HOSAKOTE (H.HOSAKOTE),471,10,Kolar,KARNATAKA,05592,5592,Malur,622241,622241,Pura,
3520,27,Devar Hippargi,5797,SINDAGI,557,530,VIJAYAPURA,216638,CHIKK RUGI,460,28,Vijayapura,KARNATAKA,05451,5451,Sindgi,599393,599393,Chikkarugi,
3609,149,Malur,5871,MALUR,581,542,KOLAR,218966,DADINAIKANAHALLIDODDI,471,10,Kolar,KARNATAKA,05592,5592,Malur,622276,622276,Ahanya,
3607,148,Kolar,5870,KOLAR,581,542,KOLAR,218947,MUDUVATHI,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621879,621879,Settiganahalli,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220140,IRAKASANDRA,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611727,611727,Mannemariamruth Mahalkaval,
3505,91,Kampli,5781,BALLARI,565,528,BALLARI,216113,H.VEERAPURA,458,5,Ballari,KARNATAKA,05500,5500,Ballari,604862,604862,Chitiginahalu,
3645,112,Bhadravati,5898,BHADRAVATI,568,547,SHIVAMOGGA,219845,BILAKI,476,21,Shivamogga,KARNATAKA,05521,5521,Bhadravati,608623,608623,Majjigenahalli,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,218993,BALLA,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,622953,622953,Balla,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219045,ADDAGAL,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,000000,924697,TASALAVARIPALLI,
3476,153,Yeshvanthapura,5762,BENGALURU SOUTH,572,525,BENGALURU URBAN,215383,KAGGLIPURA,454,12,Bengaluru North,KARNATAKA,05543,5543,Bengaluru South,000000,924188,PATTAREDDIPALYA,
3639,55,Manvi,5895,MANVI,559,546,RAICHUR,219745,GUDADINNI .K,475,3,Raichur,KARNATAKA,05462,5462,Manvi,600975,600975,Jambaldinni,
3550,99,Chitradurga,5810,CHITRADURGA,566,533,CHITRADURGA,217077,LAKSHMISAGARA,464,7,Chitradurga,KARNATAKA,05505,5505,Chitradurga,605538,605538,Sadarahalli,
3637,56,Devadurga,5893,DEVADURGA,559,546,RAICHUR,219682,HOSUR SIDDAPUR,475,3,Raichur,KARNATAKA,05460,5460,Devadurga,600571,600571,Mudvaigaddi,
3618,58,Sindhanur,5897,SINDHANUR,559,546,RAICHUR,219818,JAVALGERA,472,4,Koppal,KARNATAKA,05463,5463,Sindhnur,601157,601157,Turakatti - (D),
3666,123,Sringeri,5806,NARASIMHARAJAPURA,570,532,CHIKKAMAGALURU,216946,BALE ( MUDABAGILU ),478,18,Udupi Chikkamagaluru,KARNATAKA,05527,5527,Narasimharajapura,609091,609091,Alehalli,
3549,98,Challakere,5809,CHALLAKERE,566,533,CHITRADURGA,217046,SANIKERE,464,7,Chitradurga,KARNATAKA,05504,5504,Challakere,605368,605368,Heggere,
3524,33,Sindgi,5797,SINDAGI,557,530,VIJAYAPURA,216648,HONNALLI,460,28,Vijayapura,KARNATAKA,05451,5451,Sindgi,599387,599387,Bramhadevanmadu,
3505,91,Kampli,5784,HOSAPETE,565,528,BALLARI,216213,SUGGENAHALLI,458,5,Ballari,KARNATAKA,05498,5498,Hosapete,604769,604769,Mavinahalli,
3596,193,Shravanabelagola,5850,CHANNARAYAPATNA,574,539,HASSAN,218347,JUTTANAHALLI,469,19,Hassan,KARNATAKA,05560,5560,Channarayapatna,617402,617402,Basavanahalli,
3612,144,Srinivaspur,5874,SRINIVASPUR,581,542,KOLAR,219069,YERRAMVARIAPALLI,471,10,Kolar,KARNATAKA,05590,5590,Srinivaspur,621424,621424,Yeramvaripalli,
3605,147,Bangarapet,7363,K G F,581,542,KOLAR,218797,GATTA KAMADENA HALLY,471,10,Kolar,KARNATAKA,00000,7002,K G F,622675,622675,Gattarayagadahalli,
3516,48,Homnabad,5789,BASAVAKALYAN,558,529,BIDAR,216361,RAJOLA,459,1,Bidar,KARNATAKA,05454,5454,Basavakalyan,599760,599760,Ghoga,
3606,143,Chintamani,5867,CHINTAMANI,582,630,CHIKKABALLAPURA,218848,BHOMMISETTIHALLI,471,10,Kolar,KARNATAKA,05600,5600,Chintamani,624446,624446,Byrasandra,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220245,MIDIGESHI,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610683,610683,Nallekamanahalli],
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220246,MUDDENAHALLI,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610903,610903,Polenahalli,
3607,148,Kolar,5870,KOLAR,581,542,KOLAR,218945,MARJENAHALLI,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621998,621998,Marjenahalli,
3521,32,Indi,5795,INDI,557,530,VIJAYAPURA,216596,ZALAKI,460,28,Vijayapura,KARNATAKA,05450,5450,Indi,599206,599206,Mailar,
3610,145,Mulbagal,5872,MULBAGAL,581,542,KOLAR,218994,BYRAKUR,471,10,Kolar,KARNATAKA,05594,5594,Mulbagal,623073,623073,Jamdadi Obenahalli,
3607,148,Kolar,5870,KOLAR,581,542,KOLAR,218929,BELLUR,471,10,Kolar,KARNATAKA,05591,5591,Kolar,621821,621821,Bellur,
3593,197,Holenarasipur,5851,HASSAN,574,539,HASSAN,218395,MOSALEHOSAHALLI,469,19,Hassan,KARNATAKA,05556,5556,Hassan,616180,616180,Muthigehirihalli,
3565,109,Channagiri,5820,CHANNAGIRI,567,535,DAVANGERE,217419,HIREMALALI,466,6,Davanagere,KARNATAKA,05514,5514,Channagiri,607039,607039,Chikkamadalu,
3656,138,Madhugiri,5909,MADHUGIRI,571,548,TUMAKURU,220227,DABBEGHATTA,477,8,Tumakuru,KARNATAKA,05535,5535,Madhugiri,610765,610765,Dabbeghatta,
3654,135,Gubbi,5906,GUBBI,571,548,TUMAKURU,220138,HOSAKERE,477,8,Tumakuru,KARNATAKA,05538,5538,Gubbi,611690,611690,Sangenahalli,
