Local Body Code,Local Body Name,Ward Code, Ward Number,Ward Name
251981,Bagepalli,25717,6,Bagepalli (TP) - Ward No.6
251981,Bagepalli,25718,7,Bagepalli (TP) - Ward No.7
251981,Bagepalli,25719,8,Bagepalli (TP) - Ward No.8
251981,Bagepalli,25720,9,Bagepalli (TP) - Ward No.9
251827,Bail Hongal,25658,1,Bail Hongal (TMC) - Ward No.1
251827,Bail Hongal,25667,10,Bail Hongal (TMC) - Ward No.10
251827,Bail Hongal,25668,11,Bail Hongal (TMC) - Ward No.11
251827,Bail Hongal,25669,12,Bail Hongal (TMC) - Ward No.12
251827,Bail Hongal,25670,13,Bail Hongal (TMC) - Ward No.13
251827,Bail Hongal,25671,14,Bail Hongal (TMC) - Ward No.14
251827,Bail Hongal,25672,15,Bail Hongal (TMC) - Ward No.15
251827,Bail Hongal,25673,16,Bail Hongal (TMC) - Ward No.16
251827,Bail Hongal,25674,17,Bail Hongal (TMC) - Ward No.17
251827,Bail Hongal,25675,18,Bail Hongal (TMC) - Ward No.18
251827,Bail Hongal,25676,19,Bail Hongal (TMC) - Ward No.19
251827,Bail Hongal,25659,2,Bail Hongal (TMC) - Ward No.2
251827,Bail Hongal,25677,20,Bail Hongal (TMC) - Ward No.20
251827,Bail Hongal,25678,21,Bail Hongal (TMC) - Ward No.21
251827,Bail Hongal,25679,22,Bail Hongal (TMC) - Ward No.22
251827,Bail Hongal,25680,23,Bail Hongal (TMC) - Ward No.23
251827,Bail Hongal,923090,24,Bail Hongal(TMC) - Ward No 24
251827,Bail Hongal,923091,25,Bail Hongal(TMC) - Ward No 25
251827,Bail Hongal,923092,26,Bail Hongal(TMC) - Ward No 26
251827,Bail Hongal,923093,27,Bail Hongal(TMC) - Ward No 27
251827,Bail Hongal,25660,3,Bail Hongal (TMC) - Ward No.3
251827,Bail Hongal,25661,4,Bail Hongal (TMC) - Ward No.4
251827,Bail Hongal,25662,5,Bail Hongal (TMC) - Ward No.5
251827,Bail Hongal,25663,6,Bail Hongal (TMC) - Ward No.6
251827,Bail Hongal,25664,7,Bail Hongal (TMC) - Ward No.7
251827,Bail Hongal,25665,8,Bail Hongal (TMC) - Ward No.8
251827,Bail Hongal,25666,9,Bail Hongal (TMC) - Ward No.9
276523,BALAGANUR,1293511,1,Ward-1
276523,BALAGANUR,1293520,10,Ward-10
276523,BALAGANUR,1293521,11,Ward-11
276523,BALAGANUR,1293522,12,Ward-12
276523,BALAGANUR,1293512,2,Ward-2
276523,BALAGANUR,1293513,3,Ward-3
276523,BALAGANUR,1293514,4,Ward-4
276523,BALAGANUR,1293515,5,Ward-5
276523,BALAGANUR,1293516,6,Ward-6
276523,BALAGANUR,1293517,7,Ward-7
276523,BALAGANUR,1293518,8,Ward-8
276523,BALAGANUR,1293519,9,Ward-9
251927,Ballari,30802,1,Bellary (CMC) - Ward No.1
251927,Ballari,30811,10,Bellary (CMC) - Ward No.10
251927,Ballari,30812,11,Bellary (CMC) - Ward No.11
251927,Ballari,30813,12,Bellary (CMC) - Ward No.12
251927,Ballari,30814,13,Bellary (CMC) - Ward No.13
251927,Ballari,30815,14,Bellary (CMC) - Ward No.14
251927,Ballari,30816,15,Bellary (CMC) - Ward No.15
251927,Ballari,30817,16,Bellary (CMC) - Ward No.16
251927,Ballari,30818,17,Bellary (CMC) - Ward No.17
251927,Ballari,30819,18,Bellary (CMC) - Ward No.18
251927,Ballari,30820,19,Bellary (CMC) - Ward No.19
251927,Ballari,30803,2,Bellary (CMC) - Ward No.2
251927,Ballari,30821,20,Bellary (CMC) - Ward No.20
251927,Ballari,30822,21,Bellary (CMC) - Ward No.21
251927,Ballari,30823,22,Bellary (CMC) - Ward No.22
251927,Ballari,30824,23,Bellary (CMC) - Ward No.23
251927,Ballari,30825,24,Bellary (CMC) - Ward No.24
251927,Ballari,30826,25,Bellary (CMC) - Ward No.25
251927,Ballari,30827,26,Bellary (CMC) - Ward No.26
251927,Ballari,30828,27,Bellary (CMC) - Ward No.27
251927,Ballari,30829,28,Bellary (CMC) - Ward No.28
251927,Ballari,30830,29,Bellary (CMC) - Ward No.29
251927,Ballari,30804,3,Bellary (CMC) - Ward No.3
251927,Ballari,30831,30,Bellary (CMC) - Ward No.30
251927,Ballari,30832,31,Bellary (CMC) - Ward No.31
251927,Ballari,30833,32,Bellary (CMC) - Ward No.32
251927,Ballari,30834,33,Bellary (CMC) - Ward No.33
251927,Ballari,30835,34,Bellary (CMC) - Ward No.34
251927,Ballari,30836,35,Bellary (CMC) - Ward No.35
251927,Ballari,30805,4,Bellary (CMC) - Ward No.4
251927,Ballari,30806,5,Bellary (CMC) - Ward No.5
251927,Ballari,30807,6,Bellary (CMC) - Ward No.6
251927,Ballari,30808,7,Bellary (CMC) - Ward No.7
251927,Ballari,30809,8,Bellary (CMC) - Ward No.8
251927,Ballari,30810,9,Bellary (CMC) - Ward No.9
251987,Bangarapet,65079,1,Bangarapet (TMC) - Ward No.1
251987,Bangarapet,65088,10,Bangarapet (TMC) - Ward No.10
251987,Bangarapet,65089,11,Bangarapet (TMC) - Ward No.11
251987,Bangarapet,65090,12,Bangarapet (TMC) - Ward No.12
251987,Bangarapet,65091,13,Bangarapet (TMC) - Ward No.13
251987,Bangarapet,65092,14,Bangarapet (TMC) - Ward No.14
251987,Bangarapet,65093,15,Bangarapet (TMC) - Ward No.15
251987,Bangarapet,65094,16,Bangarapet (TMC) - Ward No.16
251987,Bangarapet,65095,17,Bangarapet (TMC) - Ward No.17
251987,Bangarapet,65096,18,Bangarapet (TMC) - Ward No.18
251987,Bangarapet,65097,19,Bangarapet (TMC) - Ward No.19
251987,Bangarapet,65080,2,Bangarapet (TMC) - Ward No.2
251987,Bangarapet,65098,20,Bangarapet (TMC) - Ward No.20
251987,Bangarapet,65099,21,Bangarapet (TMC) - Ward No.21
251987,Bangarapet,65100,22,Bangarapet (TMC) - Ward No.22
251987,Bangarapet,65101,23,Bangarapet (TMC) - Ward No.23
251987,Bangarapet,65081,3,Bangarapet (TMC) - Ward No.3
251987,Bangarapet,65082,4,Bangarapet (TMC) - Ward No.4
251987,Bangarapet,65083,5,Bangarapet (TMC) - Ward No.5
251987,Bangarapet,65084,6,Bangarapet (TMC) - Ward No.6
251987,Bangarapet,65085,7,Bangarapet (TMC) - Ward No.7
251987,Bangarapet,65086,8,Bangarapet (TMC) - Ward No.8
251987,Bangarapet,65087,9,Bangarapet (TMC) - Ward No.9
251913,Bankapura,30017,1,Bankapura (TMC) - Ward No.1
251913,Bankapura,2439,10,Bankapura (TMC) - Ward No.10
251913,Bankapura,2440,11,Bankapura (TMC) - Ward No.11
251913,Bankapura,2441,12,Bankapura (TMC) - Ward No.12
251913,Bankapura,2442,13,Bankapura (TMC) - Ward No.13
251913,Bankapura,2443,14,Bankapura (TMC) - Ward No.14
251913,Bankapura,2444,15,Bankapura (TMC) - Ward No.15
251913,Bankapura,2445,16,Bankapura (TMC) - Ward No.16
251913,Bankapura,2446,17,Bankapura (TMC) - Ward No.17
251913,Bankapura,2447,18,Bankapura (TMC) - Ward No.18
251913,Bankapura,2448,19,Bankapura (TMC) - Ward No.19
251913,Bankapura,2431,2,Bankapura (TMC) - Ward No.2
251913,Bankapura,2449,20,Bankapura (TMC) - Ward No.20
251913,Bankapura,2450,21,Bankapura (TMC) - Ward No.21
251913,Bankapura,2451,22,Bankapura (TMC) - Ward No.22
251913,Bankapura,2452,23,Bankapura (TMC) - Ward No.23
251913,Bankapura,2432,3,Bankapura (TMC) - Ward No.3
251913,Bankapura,2433,4,Bankapura (TMC) - Ward No.4
251913,Bankapura,2434,5,Bankapura (TMC) - Ward No.5
251913,Bankapura,2435,6,Bankapura (TMC) - Ward No.6
251913,Bankapura,2436,7,Bankapura (TMC) - Ward No.7
251913,Bankapura,2437,8,Bankapura (TMC) - Ward No.8
251913,Bankapura,2438,9,Bankapura (TMC) - Ward No.9
252051,Bannur,65874,1,Bannur (TMC) - Ward No.1
252051,Bannur,65883,10,Bannur (TMC) - Ward No.10
252051,Bannur,65884,11,Bannur (TMC) - Ward No.11
252051,Bannur,65885,12,Bannur (TMC) - Ward No.12
252051,Bannur,65886,13,Bannur (TMC) - Ward No.13
252051,Bannur,65887,14,Bannur (TMC) - Ward No.14
252051,Bannur,65888,15,Bannur (TMC) - Ward No.15
252051,Bannur,65889,16,Bannur (TMC) - Ward No.16
252051,Bannur,65890,17,Bannur (TMC) - Ward No.17
252051,Bannur,65891,18,Bannur (TMC) - Ward No.18
252051,Bannur,65892,19,Bannur (TMC) - Ward No.19
252051,Bannur,65875,2,Bannur (TMC) - Ward No.2
252051,Bannur,65893,20,Bannur (TMC) - Ward No.20
252051,Bannur,71061,21,Bannur (TMC) - Ward No.21
252051,Bannur,71062,22,Bannur (TMC) - Ward No.22
252051,Bannur,71056,23,Bannur (TMC) - Ward No.23
252051,Bannur,65876,3,Bannur (TMC) - Ward No.3
252051,Bannur,65877,4,Bannur (TMC) - Ward No.4
252051,Bannur,65878,5,Bannur (TMC) - Ward No.5
252051,Bannur,65879,6,Bannur (TMC) - Ward No.6
252051,Bannur,65880,7,Bannur (TMC) - Ward No.7
252051,Bannur,65881,8,Bannur (TMC) - Ward No.8
252051,Bannur,65882,9,Bannur (TMC) - Ward No.9
252033,Bantval,28373,1,Bantval (TP) - Ward No.1
252033,Bantval,28382,10,Bantval (TP) - Ward No.10
252033,Bantval,28383,11,Bantval (TP) - Ward No.11
252033,Bantval,28384,12,Bantval (TP) - Ward No.12
252033,Bantval,28385,13,Bantval (TP) - Ward No.13
252033,Bantval,28386,14,Bantval (TP) - Ward No.14
252033,Bantval,28387,15,Bantval (TP) - Ward No.15
252033,Bantval,28388,16,Bantval (TP) - Ward No.16
252033,Bantval,28389,17,Bantval (TP) - Ward No.17
252033,Bantval,28390,18,Bantval (TP) - Ward No.18
252033,Bantval,28391,19,Bantval (TP) - Ward No.19
252033,Bantval,28374,2,Bantval (TP) - Ward No.2
252033,Bantval,28392,20,Bantval (TP) - Ward No.20
252033,Bantval,28393,21,Bantval (TP) - Ward No.21
252033,Bantval,28375,3,Bantval (TP) - Ward No.3
252033,Bantval,28376,4,Bantval (TP) - Ward No.4
252033,Bantval,28377,5,Bantval (TP) - Ward No.5
252033,Bantval,28378,6,Bantval (TP) - Ward No.6
252033,Bantval,28379,7,Bantval (TP) - Ward No.7
252033,Bantval,28380,8,Bantval (TP) - Ward No.8
252033,Bantval,28381,9,Bantval (TP) - Ward No.9
251864,Basavakalyan,27395,1,Basavakalyan (TMC) - Ward No.1
251864,Basavakalyan,27404,10,Basavakalyan (TMC) - Ward No.10
251864,Basavakalyan,27405,11,Basavakalyan (TMC) - Ward No.11
251864,Basavakalyan,27406,12,Basavakalyan (TMC) - Ward No.12
251864,Basavakalyan,27407,13,Basavakalyan (TMC) - Ward No.13
251864,Basavakalyan,27408,14,Basavakalyan (TMC) - Ward No.14
251864,Basavakalyan,27409,15,Basavakalyan (TMC) - Ward No.15
251864,Basavakalyan,27410,16,Basavakalyan (TMC) - Ward No.16
251864,Basavakalyan,27411,17,Basavakalyan (TMC) - Ward No.17
251864,Basavakalyan,27412,18,Basavakalyan (TMC) - Ward No.18
251864,Basavakalyan,27413,19,Basavakalyan (TMC) - Ward No.19
251864,Basavakalyan,27396,2,Basavakalyan (TMC) - Ward No.2
251864,Basavakalyan,27414,20,Basavakalyan (TMC) - Ward No.20
251864,Basavakalyan,27415,21,Basavakalyan (TMC) - Ward No.21
251864,Basavakalyan,27416,22,Basavakalyan (TMC) - Ward No.22
251864,Basavakalyan,27417,23,Basavakalyan (TMC) - Ward No.23
251864,Basavakalyan,27418,24,Basavakalyan (TMC) - Ward No.24
251864,Basavakalyan,27419,25,Basavakalyan (TMC) - Ward No.25
251864,Basavakalyan,27420,26,Basavakalyan (TMC) - Ward No.26
251864,Basavakalyan,27421,27,Basavakalyan (TMC) - Ward No.27
251864,Basavakalyan,27397,3,Basavakalyan (TMC) - Ward No.3
251864,Basavakalyan,27398,4,Basavakalyan (TMC) - Ward No.4
251864,Basavakalyan,27399,5,Basavakalyan (TMC) - Ward No.5
251864,Basavakalyan,27400,6,Basavakalyan (TMC) - Ward No.6
251864,Basavakalyan,27401,7,Basavakalyan (TMC) - Ward No.7
251864,Basavakalyan,27402,8,Basavakalyan (TMC) - Ward No.8
251864,Basavakalyan,27403,9,Basavakalyan (TMC) - Ward No.9
251845,Basavana Bagevadi,26356,1,Basavana Bagevadi (TP) - Ward No.1
251845,Basavana Bagevadi,26365,10,Basavana Bagevadi (TP) - Ward No.10
251845,Basavana Bagevadi,26366,11,Basavana Bagevadi (TP) - Ward No.11
251845,Basavana Bagevadi,26367,12,Basavana Bagevadi (TP) - Ward No.12
251845,Basavana Bagevadi,26368,13,Basavana Bagevadi (TP) - Ward No.13
251845,Basavana Bagevadi,26369,14,Basavana Bagevadi (TP) - Ward No.14
251845,Basavana Bagevadi,26370,15,Basavana Bagevadi (TP) - Ward No.15
251845,Basavana Bagevadi,26371,16,Basavana Bagevadi (TP) - Ward No.16
251845,Basavana Bagevadi,26372,17,Basavana Bagevadi (TP) - Ward No.17
251845,Basavana Bagevadi,26373,18,Basavana Bagevadi (TP) - Ward No.18
251845,Basavana Bagevadi,26374,19,Basavana Bagevadi (TP) - Ward No.19
251845,Basavana Bagevadi,26357,2,Basavana Bagevadi (TP) - Ward No.2
251845,Basavana Bagevadi,26375,20,Basavana Bagevadi (TP) - Ward No.20
251845,Basavana Bagevadi,26358,3,Basavana Bagevadi (TP) - Ward No.3
251845,Basavana Bagevadi,26359,4,Basavana Bagevadi (TP) - Ward No.4
251845,Basavana Bagevadi,26360,5,Basavana Bagevadi (TP) - Ward No.5
251845,Basavana Bagevadi,26361,6,Basavana Bagevadi (TP) - Ward No.6
251845,Basavana Bagevadi,26362,7,Basavana Bagevadi (TP) - Ward No.7
251845,Basavana Bagevadi,26363,8,Basavana Bagevadi (TP) - Ward No.8
251845,Basavana Bagevadi,26364,9,Basavana Bagevadi (TP) - Ward No.9
276600,BBMP,1302772,100,Ward No.100 (Basaveshwara Nagar)
276600,BBMP,1302773,101,Ward No.101 (Kamakshipalya)
276600,BBMP,1302774,102,Ward No.102 (Vrisahbhavathi Nagar)
276600,BBMP,1302775,103,Ward No.103 (Kaveripura)
276600,BBMP,1302776,104,Ward No.104 (Govindaraja Nagar)
276600,BBMP,1302777,105,Ward No.105 (Agrahara Dasarahalli)
276600,BBMP,1302778,106,Ward No.106 (Dr.Raj Kumar Ward)
276600,BBMP,1302779,107,Ward No.107 (Shiva Nagar)
276600,BBMP,1302780,108,Ward No.108 (Sri Rama Mandir Ward)
276600,BBMP,1302781,109,Ward No.109 (Chickpete)
276600,BBMP,1303148,10,Ward No.10 (Dodda Bommasandra)
276600,BBMP,1302782,110,Ward No.110 (Sampangiram Nagar)
276600,BBMP,1302783,111,Ward No.111 (Shantala Nagar)
276600,BBMP,1302784,112,Ward No.112 (Domlur)
276600,BBMP,1302785,113,Ward No.113 (Konena Agrahara)
276600,BBMP,1302786,114,Ward No.114 (Agaram)
276600,BBMP,1302787,115,Ward No.115 (Vannar Pet)
276600,BBMP,1302788,116,Ward No.116 (Nilasandra)
276600,BBMP,1302789,117,Ward No.117 (Shanthi Nagar)
276600,BBMP,1302790,118,Ward No.118 (Sudham Nagar)
276600,BBMP,1302791,119,Ward No.119 (Dharmaraya Swamy Temple)
276600,BBMP,1303149,11,Ward No.11(Kuvempu Nagar)
276600,BBMP,1302792,120,Ward No.120 (Cottonpete)
276600,BBMP,1302793,121,Ward No.121 (Binni Pete)
276600,BBMP,1302794,122,Ward No.122 (Kempapura Agrahara)
276600,BBMP,1302795,123,Ward No.123 (ViJayanagar)
276600,BBMP,1302796,124,Ward No.124 (Hosahalli)
276600,BBMP,1302797,125,Ward No.125 (Marenahalli)
276600,BBMP,1302798,126,Ward No.126 (Maruthi Mandir Ward)
276600,BBMP,1302799,127,Ward No.127 (Mudalapalya)
276600,BBMP,1302800,128,Ward No.128 (Nagarabhavi)
276600,BBMP,1302801,129,Ward No.129 (Jnana Bharathi Ward)
276600,BBMP,1303150,12,Ward No.12 (Shettihalli)
276600,BBMP,1302802,130,Ward No.130 (Ullalu)
276600,BBMP,1302803,131,Ward No.131 (Nayandahalli)
276600,BBMP,1302804,132,Ward No.132 (Attiguppe)
276600,BBMP,1302805,133,Ward No.133 (Hampi Nagar)
276600,BBMP,1302806,134,Ward No.134 (Bapuji Nagar)
276600,BBMP,1302807,135,Ward No.135 (Padarayanapura)
276600,BBMP,1302808,136,Ward No.136 (Jagajivanaram Nagar)
276600,BBMP,1302809,137,Ward No.137 (Rayapuram)
276600,BBMP,1302810,138,Ward No.138 (Chelavadi Palya)
276600,BBMP,1302811,139,Ward No.139 (KR Market)
276600,BBMP,1303151,13,Ward No.13 (Mallasandra)
276600,BBMP,1302812,140,Ward No.140 (Chamraja Pet)
276600,BBMP,1302813,141,Ward No.141 (Azad Nagar)
276600,BBMP,1302814,142,Ward No.142 (Sunkenahalli)
276600,BBMP,1302815,143,Ward No.143 (Vishveshwara Puram)
276600,BBMP,1302816,144,Ward No. 144 (Siddapura)
276600,BBMP,1302817,145,Ward No.145 (Hombegowda Nagar)
276600,BBMP,1302818,146,Ward No.146 (Lakkasandra)
276600,BBMP,1302819,147,Ward No.147 (Adugodi)
276600,BBMP,1302820,148,Ward No.148 (Ejipura)
276600,BBMP,1302821,149,Ward No.149 (Varthur)
276600,BBMP,1303152,14,Ward No.14 (Bagalakunte)
276600,BBMP,1302822,150,Ward No.150 (Bellanduru)
276600,BBMP,1302823,151,Ward No.151 (Koramangala)
276600,BBMP,1302824,152,Ward No.152(Suddagunte Palya)
276600,BBMP,1302825,153,Ward No.153 (Jayanagar)
276600,BBMP,1302826,154,Ward No.154 (Basavanagudi)
276600,BBMP,1302827,155,Ward No.155 (Hanumanth Nagar)
276600,BBMP,1302828,156,Ward No.156 (Sri Nagar)
276600,BBMP,1302829,157,Ward No.157 (Gali Anjenaya Temple Ward)
276600,BBMP,1302830,158,Ward No.158 (Deepanjali Nagar)
276600,BBMP,1302831,159,Ward No.159 (Kengeri)
276600,BBMP,1303153,15,Ward No.15 (T Dasarahalli)
276600,BBMP,1302832,160,Ward No.160 (Raja Rajeshawari Nagar)
276600,BBMP,1302833,161,Ward No.161 (Hosakerehalli)
276600,BBMP,1302834,162,Ward No.162 (Giri Nagar)
276600,BBMP,1302835,163,Ward No.163 (Katriguppe)
276600,BBMP,1302836,164,Ward No.164 (Vidya Peeta Ward)
276600,BBMP,1302837,165,Ward No.165 (Ganesh Mandir Ward)
276600,BBMP,1302838,166,Ward No.166 (Kari Sandra)
276600,BBMP,1302839,167,Ward No.167 (Yediyur)
276600,BBMP,1302840,168,Ward No.168 (Pattabhi Ram Nagar)
276600,BBMP,1302841,169,Ward No.169 (Byra Sandra)
276600,BBMP,1303154,16,Ward No.16 (Jalahalli)
276600,BBMP,1302842,170,Ward No.170 (Jayanagar East)
276600,BBMP,1302843,171,Ward No.171 (Gurappana Palya)
276600,BBMP,1302844,172,Ward No.172 (Madivala)
276600,BBMP,1302845,173,Ward No.173 (Jakka Sandra)
276600,BBMP,1302846,174,Ward No.174 (HSR Layout)
276600,BBMP,1302847,175,Ward No.175 (Bommanahalli)
276600,BBMP,1302848,176,Ward No.176 (BTM Layout)
276600,BBMP,1302849,177,Ward No.177 (JP Nagar)
276600,BBMP,1302850,178,Ward No.178 (Sarakki)
276600,BBMP,1302851,179,Ward No.179 (Shakambari Narar)
276600,BBMP,1303155,17,Ward No.17 (J P Park)
276600,BBMP,1302852,180,Ward No.180(Banashankari Temple Ward)
276600,BBMP,1302853,181,Ward No.181 (Kumara Swamy Layout)
276600,BBMP,1302854,182,Ward No.182 (Padmanabha Nagar)
276600,BBMP,1302855,183,Ward No.183 (Chikkala Sandra)
276600,BBMP,1302856,184,Ward No.184 (Uttarahalli)
276600,BBMP,1302857,185,Ward No.185 (Yelchenahalli)
276600,BBMP,1302858,186,Ward No.186 (Jaraganahalli)
276600,BBMP,1302859,187,Ward No.187 (Puttenahalli)
276600,BBMP,1302860,188,Ward No.188 (Bilekhalli)
276600,BBMP,1302861,189,Ward No.189 (Honga Sandra)
276600,BBMP,1303156,18,Ward No.18 (Radhakrishna Temple Ward)
276600,BBMP,1302862,190,Ward No.190 (Mangammana Palya)
276600,BBMP,1302863,191,Ward No.191 (Singa Sandra)
276600,BBMP,1302864,192,Ward No.192 (Begur)
276600,BBMP,1302865,193,Ward No.193 (Arakere)
276600,BBMP,1302866,194,Ward No.194 (Gottigere)
276600,BBMP,1302867,195,Ward No.195 (Konankunte)
276600,BBMP,1302868,196,Ward No.196 (Anjanapura)
276600,BBMP,1302869,197,Ward No.197 (Vasanthpura)
276600,BBMP,1302870,198,Ward No.198 (Hemmigepura)
276600,BBMP,1303157,19,Ward No.19 (SanJayanagar)
276600,BBMP,1303139,1,Ward No.1(Kempegowda Ward)
276600,BBMP,1303158,20,Ward No.20 (Ganga Nagar)
276600,BBMP,1303159,21,Ward No.21(Hebbala)
276600,BBMP,1303160,22,Ward No.22 (Vishwanath Nagenahalli)
276600,BBMP,1302695,23,Ward No. 23 (Nagavara)
276600,BBMP,1302696,24,Ward No. 24 (HBR Layout)
276600,BBMP,1302697,25,Ward No. 25 (Horamavu)
276600,BBMP,1302698,26,Ward No. 26 (Ramamurthy Nagar)
276600,BBMP,1302699,27,Ward No. 27 (Banasavadi)
276600,BBMP,1302700,28,Ward No. 28 (Kammanahalli)
276600,BBMP,1302701,29,Ward No. 29 (Kacharkanahalli)
276600,BBMP,1303140,2,Ward No.2 (Chowdeswari Ward)
276600,BBMP,1302702,30,Ward No. 30 (Kadugondanahalli)
276600,BBMP,1302703,31,Ward No. 31 (Kushal Nagar)
276600,BBMP,1302704,32,Ward No. 32 (Kaval Bairasandra)
276600,BBMP,1302705,33,Ward No. 33 (Manorayana Palya)
276600,BBMP,1302706,34,Ward No. 34 (Gangenahalli)
276600,BBMP,1302707,35,Ward No. 35 (Aramane Nagara)
276600,BBMP,1302708,36,Ward No. 36 (Mattikere)
276600,BBMP,1302709,37,Ward No. 37 (Yeshwanthpura)
276600,BBMP,1302710,38,Ward No. 38 (HMT Ward)
276600,BBMP,1302711,39,Ward No. 39 (Chokkasandra)
276600,BBMP,1303141,3,Ward No.3 (Atturu)
276600,BBMP,1302712,40,Ward No. 40 (Dodda Bidarakallu)
276600,BBMP,1302713,41,Ward No.41(Peenya Industrial Area)
276600,BBMP,1302714,42,Ward No.42 (Lakshmi Devi Nagar)
276600,BBMP,1302715,43,Ward No.43 (Nandini Layout)
276600,BBMP,1302716,44,Ward No.44 (Marappana Palya)
276600,BBMP,1302717,45,Ward No.45(Malleshwaram)
276600,BBMP,1302718,46,Ward No.46 (Jayachamarajendra Nagar)
276600,BBMP,1302719,47,Ward No.47 (Devara Jeevanahalli)
276600,BBMP,1302720,48,Ward No.48 (Muneshwara Nagar)
276600,BBMP,1302721,49,Ward No.49 (Lingarajapura)
276600,BBMP,1303142,4,Ward No.4 (Yelahanka Satellite Town)
276600,BBMP,1302722,50,Ward No.50 (Benniganahalli)
276600,BBMP,1302723,51,Ward No.51(Vijnanapura)
276600,BBMP,1302724,52,Ward No.52 (KR Puram)
276600,BBMP,1302725,53,Ward No.53 (Basavanapura)
276600,BBMP,1302726,54,Ward No.54 (Hudi)
276600,BBMP,1302727,55,Ward No.55 (Devasandra)
276600,BBMP,1302728,56,Ward No.56 (A Narayanapura)
276600,BBMP,1302729,57,Ward No.57 (C.V. Raman Nagar)
276600,BBMP,1302730,58,Ward No.58 (New Tippa Sandra)
276600,BBMP,1302731,59,Ward No.59 (Maruthi Seva Nagar)
276600,BBMP,1303143,5,Ward No.5 (Jakkuru)
276600,BBMP,1302732,60,Ward No.60 (Sagayara Puram)
276600,BBMP,1302733,61,Ward No.61(SK Garden)
276600,BBMP,1302734,62,Ward No.62 (Ramaswamy Palya)
276600,BBMP,1302735,63,Ward No.63 (Jaya Mahal)
276600,BBMP,1302736,64,Ward No.64 (Raj Mahal Guttahalli)
276600,BBMP,1302737,65,Ward No.65 (Kadu Malleshwar Ward)
276600,BBMP,1302738,66,Ward No.66 (Subramanya Nagar)
276600,BBMP,1302739,67,Ward No.67 (Nagapura)
276600,BBMP,1302740,68,Ward No.68 (Mahalakshmipuram)
276600,BBMP,1302741,69,Ward No.69 (Laggere)
276600,BBMP,1303144,6,Ward No.6 (Thanisandra)
276600,BBMP,1302742,70,Ward No.70 (Rajagopal Nagar)
276600,BBMP,1302743,71,Ward No.71(Hegganahalli)
276600,BBMP,1302744,72,Ward No.72 (Herohalli)
276600,BBMP,1302745,73,Ward No.73 (Kottegepalya)
276600,BBMP,1302746,74,Ward No.74 (Shakthi Ganapathi Nagar)
276600,BBMP,1302747,75,Ward No.75 (Shankar Matt)
276600,BBMP,1302748,76,Ward No.76 (Gayithri Nagar)
276600,BBMP,1302749,77,Ward No.77 (Dattatreya Temple Ward)
276600,BBMP,1302750,78,Ward No.78 (Pulakeshi Nagar)
276600,BBMP,1302751,79,Ward No.79 (Sarvagna Nagar)
276600,BBMP,1303145,7,Ward No.7 (Byatarayanapura)
276600,BBMP,1302752,80,Ward No.80 (Hoysala Nagar)
276600,BBMP,1302753,81,Ward No.81 (Vijnana Nagar)
276600,BBMP,1302754,82,Ward No.82 (Garudachar palya)
276600,BBMP,1302755,83,Ward No.83 (Kadugodi)
276600,BBMP,1302756,84,Ward No.84 (Hagadur)
276600,BBMP,1302757,85,Ward No.85 (Dodda Nekkundi)
276600,BBMP,1302758,86,Ward No.86 (Marathahalli)
276600,BBMP,1302759,87,Ward No.87 (HAL Airport)
276600,BBMP,1302760,88,Ward No.88 (Jeevanbhima Nagar)
276600,BBMP,1302761,89,Ward No.89 (Jogupalya)
276600,BBMP,1303146,8,Ward No.8 (Kodigehalli)
276600,BBMP,1302762,90,Ward No.90 (Halsoor)
276600,BBMP,1302763,91,Ward No.91 (Bharathi Nagar)
276600,BBMP,1302764,92,Ward No.92 (Shivaji Nagar)
276600,BBMP,1302765,93,Ward No.93 (Vasanth Nagar)
276600,BBMP,1302766,94,Ward No.94 (Gandhi Nagar)
276600,BBMP,1302767,95,Ward  No.95 (Subhash Nagar)
276600,BBMP,1302768,96,Ward No.96 (Okalipuram)
276600,BBMP,1302769,97,Ward No.97 (Dayananda Nagar)
276600,BBMP,1302770,98,Ward No.98 (Prakash Nagar)
276600,BBMP,1302771,99,Ward No.99 (Rajaji Nagar)
276600,BBMP,1303147,9,Ward No.9 (Vidyaranyapura)
276529,BELAGALI,1295550,13,Ambedkar Nagar
276529,BELAGALI,1295553,16,Bahagirtha Mahraashi Nagar
276529,BELAGALI,1295551,14,Banashankari Vasati
276529,BELAGALI,1295552,15,Goudar Oni
276529,BELAGALI,1295546,9,Janatha Colony
276529,BELAGALI,1295554,17,Kodihal Vasati
276529,BELAGALI,1295545,8,Mahalingray Vasati
276529,BELAGALI,1295548,11,Paramanand Nagar
276529,BELAGALI,1295543,6,Ramesh Gadadannavar Vasati
276529,BELAGALI,1295541,4,Ranna Korammana Thotada Vasathi
276529,BELAGALI,1295544,7,Sadashiv Nagar
276529,BELAGALI,1295540,3,Savala Thotada Vasathi
276529,BELAGALI,1295547,10,Siddapur Tottad Vasati
276529,BELAGALI,1295549,12,Sidikamba Lakkavan Vasati
